#label	FDA_lab_id	HHS_region	IFSAC_category	LibraryLayout	PFGE_PrimaryEnzyme_pattern	PFGE_SecondaryEnzyme_pattern	Platform	Run	asm_acc	asm_level	asm_stats_contig_n50	asm_stats_length_bp	asm_stats_n_contig	assembly_method	attribute_package	bioproject_acc	bioproject_center	biosample_acc	isolate_identifiers	collected_by	collection_date	epi_type	fullasm_id	geo_loc_name	host	host_disease	isolation_source	lat_lon	ontological_term	outbreak	sample_name	scientific_name	serovar	source_type	species_taxid	sra_center	sra_release_date	strain	sequenced_by	project_name	target_acc	target_creation_date	taxid	wgs_acc_prefix	wgs_master_acc	minsame	mindiff	computed_types	number_drugs_resistant	number_drugs_intermediate	number_drugs_susceptible	number_drugs_tested	number_amr_genes	number_core_amr_genes	AST_phenotypes	AMR_genotypes	AMR_genotypes_core	number_stress_genes	stress_genotypes	number_virulence_genes	virulence_genotypes	amrfinder_version	refgene_db_version	amrfinder_analysis_type	amrfinder_applied
PDT000026711.1|SAMN02726090|GCA_000633175.1|Aeromonas hydrophila subsp. hydrophila AL09-71||AL09-71|MIGS Cultured Bacterial/Archaeal	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_000633175.1	Complete Genome	5023861	5023861	1	BioNumerics v. 6.6	MIGS Cultured Bacterial/Archaeal	PRJNA227037	usda, ars, aahru	SAMN02726090	"AL09-71"	B. Hemstreet	2009-08-04	NULL	1008528	USA:Alabama	NULL	NULL	NULL	32.77 N 88.04 W	NULL	NULL	AL09-71	Aeromonas hydrophila subsp. hydrophila AL09-71	NULL	NULL	644	NULL	NULL	AL09-71	NULL	NULL	PDT000026711.1	2014-04-18	1321367	NULL	NULL	NULL	NULL	NULL	0	0	0	0	4	4	NULL	"blaOXA,cepH,cphA,mcr-3=HMM"	"blaOXA,cepH,cphA,mcr-3=HMM"	0	NULL	0	NULL	3.11.2	2023-04-17.1	COMBINED	1
PDT000027035.1|SAMN02728499|GCA_000635955.1|Aeromonas hydrophila pc104A||PC-104A|MIGS Cultured Bacterial/Archaeal	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_000635955.1	Complete Genome	5023829	5023829	1	BioNumerics v. 6.6	MIGS Cultured Bacterial/Archaeal	PRJNA227038	USDA, ARS, AAHRU	SAMN02728499	"PC-104A"	Julo Garcia and Julie Bebak	2010	NULL	1011548	USA: Alabama	NULL	NULL	NULL	32.77 N 88.04 W	NULL	NULL	PC-104A	Aeromonas hydrophila pc104A	NULL	NULL	644	NULL	NULL	PC-104A	NULL	NULL	PDT000027035.1	2014-04-22	1418107	NULL	NULL	NULL	NULL	NULL	0	0	0	0	4	4	NULL	"blaOXA,cepH,cphA,mcr-3=HMM"	"blaOXA,cepH,cphA,mcr-3=HMM"	0	NULL	0	NULL	3.10.42	2022-10-11.2	COMBINED	1
PDT000032011.1|SAMD00000402|GCA_000698205.1|Aeromonas hydrophila||Ae34|MIGS Cultured Bacterial/Archaeal	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_000698205.1	Contig	230317	4705099	28	MIRA v. 3.9.5, CLC De Novo Assembler v. 6.5	MIGS Cultured Bacterial/Archaeal	PRJDB1739	The University of Tokyo	SAMD00000402	"Ae34","Aeromonas hydrophila Ae34 isolated from septicaemic, moribund Koi carp (Cyprinus carpio koi) kidney tissues"	NULL	2007/2008	NULL	1094738	Sri Lanka: Western province	NULL	NULL	NULL	6.8333 NÃ?Â 80.0833 E	NULL	NULL	NULL	Aeromonas hydrophila	NULL	NULL	644	NULL	NULL	Ae34	NULL	"Isolation and identification of motile Aeromonads from septicameic fresh water aquarium fish"	PDT000032011.1	2014-06-04	644	BAXY	BAXY00000000.1	NULL	NULL	NULL	0	0	0	0	4	4	NULL	"blaOXA,cepH,cphA,mcr-3=HMM"	"blaOXA,cepH,cphA,mcr-3=HMM"	2	"arsC=HMM,arsD=HMM"	0	NULL	3.11.2	2023-04-17.1	COMBINED	1
PDT000033736.1|SAMN02597477|GCA_000708065.1|Aeromonas hydrophila||NF2|Generic	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_000708065.1	Contig	76977	4787110	134	Newbler v. June 2012	Generic	PRJNA237917	USFDA	SAMN02597477	"General sample Aeromons hydrophila NF2","NF2"	NULL	2012-05-22	clinical	1136198	USA	Homo sapiens	NULL	clinical	NULL	NULL	NULL	General sample Aeromons hydrophila NF2	Aeromonas hydrophila	NULL	NULL	644	NULL	NULL	NF2	NULL	NULL	PDT000033736.1	2014-06-16	644	JDWC	JDWC00000000.1	NULL	NULL	NULL	0	0	0	0	4	4	NULL	"blaOXA-950,cepS,cphA,mcr-3=HMM"	"blaOXA-950,cepS,cphA,mcr-3=HMM"	2	"arsC=HMM,arsD=HMM"	0	NULL	3.10.42	2022-10-11.2	COMBINED	1
PDT000033737.2|SAMN02597481|GCA_000708085.1|Aeromonas dhakensis||SSU|Generic	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_000708085.1	Contig	36733	4877870	271	Newbler v. June 2012	Generic	PRJNA237907	USFDA	SAMN02597481	"General sample Aeromons dhakensis SSU","SSU"	NULL	1985-01-01	clinical	1136218	Philippines	Homo sapiens	NULL	clinical	NULL	NULL	NULL	General sample Aeromons dhakensis SSU	Aeromonas dhakensis	NULL	NULL	196024	NULL	NULL	SSU	NULL	NULL	PDT000033737.2	2014-06-16	196024	JDWD	JDWD00000000.1	NULL	NULL	NULL	0	0	0	0	5	5	NULL	"blaMOX=HMM,blaOXA,cphA1,mcr-3=HMM,vat=HMM"	"blaMOX=HMM,blaOXA,cphA1,mcr-3=HMM,vat=HMM"	9	"arsC=HMM,arsD=HMM,merA=HMM,merC,merD=HMM,merE=HMM,merP,merR,merT"	0	NULL	3.10.42	2022-10-11.2	COMBINED	1
PDT000035656.1|SAMN02892980|GCA_000724965.1|Aeromonas hydrophila||RB-AH|Microbe	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_000724965.1	Contig	5063734	5088929	3	Hierarchical Genome Assembly process v. 2	Microbe	PRJNA253773	University of Malaya	SAMN02892980	"Aeromonas hydrophila RB-AH","RB-AH"	Robson Ee Han Jen	2012-12-05	NULL	1166228	Malaysia	NULL	NULL	soil	NULL	NULL	NULL	Aeromonas hydrophila RB-AH	Aeromonas hydrophila	NULL	NULL	644	NULL	NULL	RB-AH	NULL	NULL	PDT000035656.1	2014-07-11	644	JPEH	JPEH00000000.1	NULL	NULL	NULL	0	0	0	0	4	4	NULL	"blaOXA,cepS,cphA,mcr-3=HMM"	"blaOXA,cepS,cphA,mcr-3=HMM"	1	"arsC=HMM"	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT000043868.1|SAMN03113148|GCA_000783255.1|Aeromonas hydrophila||M013|Microbe	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_000783255.1	Contig	72471	4967716	164	CLC NGS Cell v. MAY-2014	Microbe	PRJNA264123	University of Malaya	SAMN03113148	"Aeromonas hydrophila M013","M013"	Wen-Si Tan	2013-10-01	NULL	1382728	Malaysia	NULL	NULL	waterfall	NULL	NULL	NULL	Aeromonas hydrophila M013	Aeromonas hydrophila	NULL	NULL	644	NULL	NULL	M013	NULL	NULL	PDT000043868.1	2014-11-14	644	JRWS	JRWS00000000.1	NULL	NULL	NULL	0	0	0	0	4	4	NULL	"blaOXA,cepH,cphA,mcr-3=HMM"	"blaOXA,cepH,cphA,mcr-3=HMM"	2	"arsC=HMM,arsD=HMM"	0	NULL	3.10.42	2022-10-11.2	COMBINED	1
PDT000044233.2|SAMN02934532|GCA_000783635.2|Aeromonas hydrophila||FDAARGOS_78|Pathogen: clinical or host-associated	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_000783635.2	Contig	3394328	4927265	7	HGAP v. 2	Pathogen: clinical or host-associated	PRJNA231221	US Food and Drug Administration	SAMN02934532	"FDA:FDAARGOS_78","FDAARGOS_78","SRS719072"	Children's National Hospital	2013-10-30	clinical	5909428	USA	Homo sapiens	Diarrhea	stool	NULL	NULL	NULL	FDAARGOS_78	Aeromonas hydrophila	NULL	NULL	644	NULL	NULL	FDAARGOS_78	NULL	NULL	PDT000044233.2	2018-01-19	644	JTBD	JTBD00000000.2	NULL	NULL	NULL	0	0	0	0	5	5	NULL	"blaOXA-950,cepS,cphA,mcr-3=HMM,tet(E)"	"blaOXA-950,cepS,cphA,mcr-3=HMM,tet(E)"	2	"arsC=HMM,arsD=HMM"	0	NULL	3.10.42	2022-10-11.2	COMBINED	1
PDT000044575.1|SAMN03162034|GCA_000786315.1|Aeromonas hydrophila||M023|Microbe	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_000786315.1	Contig	67516	4914534	183	CLC NGS Cell v. MAY-2014	Microbe	PRJNA265923	University of Malaya	SAMN03162034	"Aeromonas hydrophila M023","M023"	Wen-Si Tan	2013-10-01	NULL	1387778	Malaysia	NULL	NULL	waterfall	NULL	NULL	NULL	Aeromonas hydrophila M023	Aeromonas hydrophila	NULL	NULL	644	NULL	NULL	M023	NULL	NULL	PDT000044575.1	2014-11-23	644	JSWA	JSWA00000000.1	NULL	NULL	NULL	0	0	0	0	4	4	NULL	"blaOXA,cepH=PARTIAL_END_OF_CONTIG,cphA1,mcr-3=HMM"	"blaOXA,cepH=PARTIAL_END_OF_CONTIG,cphA1,mcr-3=HMM"	1	"arsC=HMM"	0	NULL	3.10.42	2022-10-11.2	COMBINED	1
PDT000046231.1|SAMN03154072|GCA_000803185.1|Aeromonas hydrophila||M062|Microbe	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_000803185.1	Contig	93561	4974350	140	CLC NGS Cell v. MAY-2014	Microbe	PRJNA265924	University of Malaya	SAMN03154072	"Aeromonas hydrophila M062","M062"	Wen-Si Tan	2013-10-01	NULL	1422878	Malaysia	NULL	NULL	waterfall	NULL	NULL	NULL	Aeromonas hydrophila M062	Aeromonas hydrophila	NULL	NULL	644	NULL	NULL	M062	NULL	NULL	PDT000046231.1	2014-12-17	644	JSXE	JSXE00000000.1	NULL	NULL	NULL	0	0	0	0	4	4	NULL	"blaOXA,cepH,cphA1,mcr-3=HMM"	"blaOXA,cepH,cphA1,mcr-3=HMM"	1	"arsC=HMM"	0	NULL	3.10.42	2022-10-11.2	COMBINED	1
PDT000048281.1|SAMN03283200|GCA_000819505.1|Aeromonas hydrophila J-1||J-1|Generic	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_000819505.1	Complete Genome	5000814	5000814	1	Newbler v. 2.7	Generic	PRJNA227242	Nanjing Agricultural University	SAMN03283200	"J-1","gb|CP006883"	NULL	1989	NULL	1478698	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Aeromonas hydrophila J-1	NULL	NULL	644	NULL	NULL	J-1	NULL	NULL	PDT000048281.1	2015-01-16	1419584	NULL	NULL	NULL	NULL	NULL	0	0	0	0	4	4	NULL	"blaOXA,cepH,cphA,mcr-3=HMM"	"blaOXA,cepH,cphA,mcr-3=HMM"	0	NULL	0	NULL	3.10.42	2022-10-11.2	COMBINED	1
PDT000048290.2|SAMEA2752427|GCA_000819705.1|Aeromonas dhakensis||CECT 7289|Generic	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_000819705.1	Scaffold	111283	4692336	153	NULL	Generic	PRJEB7020	University of Connecticut	SAMEA2752427	"CECT 7289","CECT7289_sam","ERS541024"	NULL	NULL	NULL	1478908	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Aeromonas dhakensis	NULL	NULL	196024	NULL	NULL	CECT 7289	NULL	NULL	PDT000048290.2	2015-01-16	196024	CDBP	CDBP00000000.1	NULL	NULL	NULL	0	0	0	0	5	5	NULL	"blaAQU,blaOXA,cphA,fos=HMM,mcr-3=HMM"	"blaAQU,blaOXA,cphA,fos=HMM,mcr-3=HMM"	2	"arsC=HMM,arsD=HMM"	0	NULL	3.11.2	2022-12-19.1	COMBINED	1
PDT000048319.2|SAMEA2752400|GCA_000820305.1|Aeromonas dhakensis||CIP 107500|Generic	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_000820305.1	Scaffold	165885	4711881	80	NULL	Generic	PRJEB7048	University of Connecticut	SAMEA2752400	"CIP 107500","CIP107500_sam","ERS540997"	NULL	NULL	NULL	1479528	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Aeromonas dhakensis	NULL	NULL	196024	NULL	NULL	CIP 107500	NULL	NULL	PDT000048319.2	2015-01-16	196024	CDBH	CDBH00000000.1	NULL	NULL	NULL	0	0	0	0	5	5	NULL	"blaAQU,blaOXA,cphA1,mcr-3=HMM,vat=HMM"	"blaAQU,blaOXA,cphA1,mcr-3=HMM,vat=HMM"	1	"arsD=HMM"	0	NULL	3.11.2	2022-12-19.1	COMBINED	1
PDT000048320.1|SAMEA2752399|GCA_000820325.1|Aeromonas hydrophila subsp. ranae||CIP 107985|Generic	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_000820325.1	Scaffold	88476	4682559	122	NULL	Generic	PRJEB7049	University of Connecticut	SAMEA2752399	"CIP 107985","CIP107985_sam","ERS540996"	NULL	NULL	NULL	1479548	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Aeromonas hydrophila subsp. ranae	NULL	NULL	644	NULL	NULL	CIP 107985	NULL	NULL	PDT000048320.1	2015-01-16	208958	CDDC	CDDC00000000.1	NULL	NULL	NULL	0	0	0	0	7	7	NULL	"blaOXA,cepH,cmlA1,dfrA15,mcr-3=HMM,sul1,vat=HMM"	"blaOXA,cepH,cmlA1,dfrA15,mcr-3=HMM,sul1,vat=HMM"	3	"arsC=HMM,arsD=HMM,qacEdelta1"	0	NULL	3.11.2	2022-12-19.1	COMBINED	1
PDT000050893.1|SAMN03366652|GCA_000940915.1|Aeromonas hydrophila||AL06-06|Microbe	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_000940915.1	Complete Genome	4884823	4901389	4	CLC Genomic workbench from CLC Bio v. 6.5.1	Microbe	PRJNA270887	Mississippi State University	SAMN03366652	"AL06-06","Aeromonas hydrophila AL06-06","Goldfish"	NULL	2006	NULL	1655898	USA:Alabama	NULL	NULL	Greensboro, Alabama	NULL	NULL	NULL	Aeromonas hydrophila AL06-06	Aeromonas hydrophila	NULL	NULL	644	NULL	NULL	AL06-06	NULL	NULL	PDT000050893.1	2015-03-04	644	NULL	NULL	NULL	NULL	NULL	0	0	0	0	8	8	NULL	"aadA1,blaOXA,catB8,cepS,cphA1,mcr-3=HMM,sul1,tet(C)"	"aadA1,blaOXA,catB8,cepS,cphA1,mcr-3=HMM,sul1,tet(C)"	3	"arsC=HMM,arsD=HMM,qacEdelta1"	0	NULL	3.10.42	2022-10-11.2	COMBINED	1
PDT000061958.1|SAMN03421355|GCA_000963645.1|Aeromonas hydrophila||AH10|Microbe	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_000963645.1	Complete Genome	4908265	4908265	1	SMRT Portal v. 1.3.1	Microbe	PRJNA278509	Shanghai Ocean University	SAMN03421355	"2011AH10","AH10"	NULL	2011	NULL	1710338	China: Shanghai	grass carp	NULL	NULL	NULL	NULL	NULL	2011AH10	Aeromonas hydrophila	NULL	NULL	644	NULL	NULL	AH10	NULL	NULL	PDT000061958.1	2015-03-26	644	NULL	NULL	NULL	NULL	NULL	0	0	0	0	4	4	NULL	"blaOXA,cepS,cphA,mcr-3=HMM"	"blaOXA,cepS,cphA,mcr-3=HMM"	2	"arsC=HMM,arsD=HMM"	0	NULL	3.10.42	2022-10-11.2	COMBINED	1
PDT000066822.1|SAMN03744001|GCA_001019645.1|Aeromonas hydrophila NJ-35||NJ-35|Generic	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_001019645.1	Complete Genome	5279644	5279644	1	Newbler v. 2.7	Generic	PRJNA226230	Nanjing Agricultural University	SAMN03744001	"CGMCC:8319","NJ-35","gb|CP006870"	NULL	2010-05	NULL	1795898	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Aeromonas hydrophila NJ-35	NULL	NULL	644	NULL	NULL	NJ-35	NULL	NULL	PDT000066822.1	2015-06-03	1416915	NULL	NULL	NULL	NULL	NULL	0	0	0	0	4	4	NULL	"blaOXA,cepH,cphA,mcr-3=HMM"	"blaOXA,cepH,cphA,mcr-3=HMM"	0	NULL	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT000070260.1|SAMN03197692|GCA_001055195.1|Aeromonas hydrophila||50_AHYD|Pathogen: clinical or host-associated	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_001055195.1	Scaffold	76510	4668456	115	ABYSS v. 1.3.5	Pathogen: clinical or host-associated	PRJNA267549	University of Washington	SAMN03197692	"50_AHYD","SRS746902"	UW clinical laboratory	NULL	clinical	1867578	USA: WA	Homo sapiens	NULL	NULL	NULL	NULL	NULL	50_AHYD	Aeromonas hydrophila	NULL	NULL	644	NULL	NULL	50_AHYD	NULL	NULL	PDT000070260.1	2015-07-10	644	JVES	JVES00000000.1	NULL	NULL	NULL	0	0	0	0	4	4	NULL	"blaOXA,cepS,cphA,mcr-3=HMM"	"blaOXA,cepS,cphA,mcr-3=HMM"	2	"arsC=HMM,arsD=HMM"	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
