#label	FDA_lab_id	HHS_region	IFSAC_category	LibraryLayout	PFGE_PrimaryEnzyme_pattern	PFGE_SecondaryEnzyme_pattern	Platform	Run	asm_acc	asm_level	asm_stats_contig_n50	asm_stats_length_bp	asm_stats_n_contig	assembly_method	attribute_package	bioproject_acc	bioproject_center	biosample_acc	isolate_identifiers	collected_by	collection_date	epi_type	fullasm_id	geo_loc_name	host	host_disease	isolation_source	lat_lon	ontological_term	outbreak	sample_name	scientific_name	serovar	source_type	species_taxid	sra_center	sra_release_date	strain	sequenced_by	project_name	target_acc	target_creation_date	taxid	wgs_acc_prefix	wgs_master_acc	minsame	mindiff	computed_types	number_drugs_resistant	number_drugs_intermediate	number_drugs_susceptible	number_drugs_tested	number_amr_genes	number_core_amr_genes	AST_phenotypes	AMR_genotypes	AMR_genotypes_core	number_stress_genes	stress_genotypes	number_virulence_genes	virulence_genotypes	amrfinder_version	refgene_db_version	amrfinder_analysis_type	amrfinder_applied
PDT000095059.2|SAMN04099650|GCA_001446505.1|Aeromonas veronii||TTU2014-108ASC|Pathogen: environmental/food/other	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_001446505.1	Contig	187473	4533356	58	A5-miseq v. 20141120	Pathogen: environmental/food/other	PRJNA296464	Texas Tech University	SAMN04099650	"TTU2014-108ASC"	Texas Tech University	2014-06-23	environmental/other	2689458	USA: Texas Panhandle	NULL	NULL	feces	NULL	NULL	NULL	TTU2014-108ASC	Aeromonas veronii	NULL	NULL	654	NULL	NULL	TTU2014-108ASC	NULL	NULL	PDT000095059.2	2015-11-19	654	LKJP	LKJP00000000.1	NULL	NULL	NULL	0	0	0	0	3	3	NULL	"blaOXA,cphA,vat=HMM"	"blaOXA,cphA,vat=HMM"	2	"arsC=HMM,arsD=HMM"	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT000095060.2|SAMN04099651|GCA_001446535.1|Aeromonas veronii||TTU2014-113AME|Pathogen: environmental/food/other	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_001446535.1	Scaffold	74547	4662691	128	A5-miseq v. 20141120	Pathogen: environmental/food/other	PRJNA296464	Texas Tech University	SAMN04099651	"TTU2014-113AME"	Texas Tech University	2014-06-23	environmental/other	2689478	USA: Texas Panhandle	NULL	NULL	feces	NULL	NULL	NULL	TTU2014-113AME	Aeromonas veronii	NULL	NULL	654	NULL	NULL	TTU2014-113AME	NULL	NULL	PDT000095060.2	2015-11-19	654	LKJQ	LKJQ00000000.1	NULL	NULL	NULL	0	0	0	0	4	4	NULL	"blaOXA,cphA,tet(E),vat=HMM"	"blaOXA,cphA,tet(E),vat=HMM"	2	"arsC=HMM,arsD=HMM"	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT000095061.2|SAMN04099652|GCA_001446555.1|Aeromonas veronii||TTU2014-115AME|Pathogen: environmental/food/other	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_001446555.1	Scaffold	205013	4531769	54	A5-miseq v. 20141120	Pathogen: environmental/food/other	PRJNA296464	Texas Tech University	SAMN04099652	"TTU2014-115AME"	Texas Tech University	2014-06-23	environmental/other	2689508	USA: Texas Panhandle	NULL	NULL	feces	NULL	NULL	NULL	TTU2014-115AME	Aeromonas veronii	NULL	NULL	654	NULL	NULL	TTU2014-115AME	NULL	NULL	PDT000095061.2	2015-11-19	654	LKJR	LKJR00000000.1	NULL	NULL	NULL	0	0	0	0	3	3	NULL	"blaOXA,cphA,vat=HMM"	"blaOXA,cphA,vat=HMM"	2	"arsC=HMM,arsD=HMM"	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT000095062.2|SAMN04099653|GCA_001446575.1|Aeromonas veronii||TTU2014-115ASC|Pathogen: environmental/food/other	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_001446575.1	Contig	233487	4533292	52	A5-miseq v. 20141120	Pathogen: environmental/food/other	PRJNA296464	Texas Tech University	SAMN04099653	"TTU2014-115ASC"	Texas Tech University	2014-06-23	environmental/other	2689518	USA: Texas Panhandle	NULL	NULL	feces	NULL	NULL	NULL	TTU2014-115ASC	Aeromonas veronii	NULL	NULL	654	NULL	NULL	TTU2014-115ASC	NULL	NULL	PDT000095062.2	2015-11-19	654	LKJS	LKJS00000000.1	NULL	NULL	NULL	0	0	0	0	3	3	NULL	"blaOXA,cphA,vat=HMM"	"blaOXA,cphA,vat=HMM"	2	"arsC=HMM,arsD=HMM"	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT000095063.2|SAMN04099656|GCA_001446635.1|Aeromonas veronii||TTU2014-125ASC|Pathogen: environmental/food/other	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_001446635.1	Contig	168256	4680270	58	A5-miseq v. 20141120	Pathogen: environmental/food/other	PRJNA296464	Texas Tech University	SAMN04099656	"TTU2014-125ASC"	Texas Tech University	2014-07-08	environmental/other	2689578	USA: New Mexico	NULL	NULL	feces	NULL	NULL	NULL	TTU2014-125ASC	Aeromonas veronii	NULL	NULL	654	NULL	NULL	TTU2014-125ASC	NULL	NULL	PDT000095063.2	2015-11-19	654	LKJV	LKJV00000000.1	NULL	NULL	NULL	0	0	0	0	4	4	NULL	"blaOXA,cphA,tet(E),vat=HMM"	"blaOXA,cphA,tet(E),vat=HMM"	2	"arsC=HMM,arsD=HMM"	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT000095064.2|SAMN04099657|GCA_001446645.1|Aeromonas veronii||TTU2014-130AME|Pathogen: environmental/food/other	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_001446645.1	Contig	189668	4678554	64	A5-miseq v. 20141120	Pathogen: environmental/food/other	PRJNA296464	Texas Tech University	SAMN04099657	"TTU2014-130AME"	Texas Tech University	2014-07-08	environmental/other	2689598	USA: New Mexico	NULL	NULL	feces	NULL	NULL	NULL	TTU2014-130AME	Aeromonas veronii	NULL	NULL	654	NULL	NULL	TTU2014-130AME	NULL	NULL	PDT000095064.2	2015-11-19	654	LKJW	LKJW00000000.1	NULL	NULL	NULL	0	0	0	0	4	4	NULL	"blaOXA,cphA,tet(E),vat=HMM"	"blaOXA,cphA,tet(E),vat=HMM"	2	"arsC=HMM,arsD=HMM"	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT000095065.2|SAMN04099658|GCA_001446675.1|Aeromonas veronii||TTU2014-130ASC|Pathogen: environmental/food/other	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_001446675.1	Scaffold	247513	4679977	50	A5-miseq v. 20141120	Pathogen: environmental/food/other	PRJNA296464	Texas Tech University	SAMN04099658	"TTU2014-130ASC"	Texas Tech University	2014-07-08	environmental/other	2689618	USA: New Mexico	NULL	NULL	feces	NULL	NULL	NULL	TTU2014-130ASC	Aeromonas veronii	NULL	NULL	654	NULL	NULL	TTU2014-130ASC	NULL	NULL	PDT000095065.2	2015-11-19	654	LKJX	LKJX00000000.1	NULL	NULL	NULL	0	0	0	0	4	4	NULL	"blaOXA,cphA,tet(E),vat=HMM"	"blaOXA,cphA,tet(E),vat=HMM"	2	"arsC=HMM,arsD=HMM"	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT000095066.2|SAMN04099659|GCA_001446695.1|Aeromonas veronii||TTU2014-131ASC|Pathogen: environmental/food/other	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_001446695.1	Contig	187444	4675329	70	A5-miseq v. 20141120	Pathogen: environmental/food/other	PRJNA296464	Texas Tech University	SAMN04099659	"TTU2014-131ASC"	Texas Tech University	2014-07-08	environmental/other	2689638	USA: New Mexico	NULL	NULL	feces	NULL	NULL	NULL	TTU2014-131ASC	Aeromonas veronii	NULL	NULL	654	NULL	NULL	TTU2014-131ASC	NULL	NULL	PDT000095066.2	2015-11-19	654	LKJY	LKJY00000000.1	NULL	NULL	NULL	0	0	0	0	4	4	NULL	"blaOXA,cphA,tet(E),vat=HMM"	"blaOXA,cphA,tet(E),vat=HMM"	2	"arsC=HMM,arsD=HMM"	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT000095068.2|SAMN04099661|GCA_001446735.1|Aeromonas veronii||TTU2014-134AME|Pathogen: environmental/food/other	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_001446735.1	Contig	204478	4681244	50	A5-miseq v. 20141120	Pathogen: environmental/food/other	PRJNA296464	Texas Tech University	SAMN04099661	"TTU2014-134AME"	Texas Tech University	2014-07-08	environmental/other	2689678	USA: New Mexico	NULL	NULL	feces	NULL	NULL	NULL	TTU2014-134AME	Aeromonas veronii	NULL	NULL	654	NULL	NULL	TTU2014-134AME	NULL	NULL	PDT000095068.2	2015-11-19	654	LKKA	LKKA00000000.1	NULL	NULL	NULL	0	0	0	0	4	4	NULL	"blaOXA,cphA,tet(E),vat=HMM"	"blaOXA,cphA,tet(E),vat=HMM"	2	"arsC=HMM,arsD=HMM"	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT000095069.2|SAMN04099662|GCA_001446755.1|Aeromonas veronii||TTU2014-134ASC|Pathogen: environmental/food/other	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_001446755.1	Contig	193661	4679941	59	A5-miseq v. 20141120	Pathogen: environmental/food/other	PRJNA296464	Texas Tech University	SAMN04099662	"TTU2014-134ASC"	Texas Tech University	2014-07-08	environmental/other	2689698	USA: New Mexico	NULL	NULL	feces	NULL	NULL	NULL	TTU2014-134ASC	Aeromonas veronii	NULL	NULL	654	NULL	NULL	TTU2014-134ASC	NULL	NULL	PDT000095069.2	2015-11-19	654	LKKB	LKKB00000000.1	NULL	NULL	NULL	0	0	0	0	4	4	NULL	"blaOXA,cphA,tet(E),vat=HMM"	"blaOXA,cphA,tet(E),vat=HMM"	2	"arsC=HMM,arsD=HMM"	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT000095070.2|SAMN04099663|GCA_001446775.1|Aeromonas veronii||TTU2014-140ASC|Pathogen: environmental/food/other	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_001446775.1	Contig	148012	4675505	81	A5-miseq v. 20141120	Pathogen: environmental/food/other	PRJNA296464	Texas Tech University	SAMN04099663	"TTU2014-140ASC"	Texas Tech University	2014-07-08	environmental/other	2689718	USA: New Mexico	NULL	NULL	feces	NULL	NULL	NULL	TTU2014-140ASC	Aeromonas veronii	NULL	NULL	654	NULL	NULL	TTU2014-140ASC	NULL	NULL	PDT000095070.2	2015-11-19	654	LKKC	LKKC00000000.1	NULL	NULL	NULL	0	0	0	0	4	4	NULL	"blaOXA,cphA,tet(E),vat=HMM"	"blaOXA,cphA,tet(E),vat=HMM"	2	"arsC=HMM,arsD=HMM"	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT000095071.2|SAMN04099664|GCA_001446795.1|Aeromonas veronii||TTU2014-141AME|Pathogen: environmental/food/other	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_001446795.1	Scaffold	223907	4679643	49	A5-miseq v. 20141120	Pathogen: environmental/food/other	PRJNA296464	Texas Tech University	SAMN04099664	"TTU2014-141AME"	Texas Tech University	2014-07-08	environmental/other	2689738	USA: New Mexico	NULL	NULL	feces	NULL	NULL	NULL	TTU2014-141AME	Aeromonas veronii	NULL	NULL	654	NULL	NULL	TTU2014-141AME	NULL	NULL	PDT000095071.2	2015-11-19	654	LKKD	LKKD00000000.1	NULL	NULL	NULL	0	0	0	0	4	4	NULL	"blaOXA,cphA,tet(E),vat=HMM"	"blaOXA,cphA,tet(E),vat=HMM"	2	"arsC=HMM,arsD=HMM"	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT000095072.2|SAMN04099665|GCA_001446815.1|Aeromonas veronii||TTU2014-141ASC|Pathogen: environmental/food/other	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_001446815.1	Contig	241272	4680422	45	A5-miseq v. 20141120	Pathogen: environmental/food/other	PRJNA296464	Texas Tech University	SAMN04099665	"TTU2014-141ASC"	Texas Tech University	2014-07-08	environmental/other	2689758	USA: New Mexico	NULL	NULL	feces	NULL	NULL	NULL	TTU2014-141ASC	Aeromonas veronii	NULL	NULL	654	NULL	NULL	TTU2014-141ASC	NULL	NULL	PDT000095072.2	2015-11-19	654	LKKE	LKKE00000000.1	NULL	NULL	NULL	0	0	0	0	4	4	NULL	"blaOXA,cphA,tet(E),vat=HMM"	"blaOXA,cphA,tet(E),vat=HMM"	2	"arsC=HMM,arsD=HMM"	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT000095073.2|SAMN04099666|GCA_001446835.1|Aeromonas veronii||TTU2014-142ASC|Pathogen: environmental/food/other	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_001446835.1	Contig	247560	4680965	45	A5-miseq v. 20141120	Pathogen: environmental/food/other	PRJNA296464	Texas Tech University	SAMN04099666	"TTU2014-142ASC"	Texas Tech University	2014-07-08	environmental/other	2689778	USA: New Mexico	NULL	NULL	feces	NULL	NULL	NULL	TTU2014-142ASC	Aeromonas veronii	NULL	NULL	654	NULL	NULL	TTU2014-142ASC	NULL	NULL	PDT000095073.2	2015-11-19	654	LKKF	LKKF00000000.1	NULL	NULL	NULL	0	0	0	0	4	4	NULL	"blaOXA,cphA,tet(E),vat=HMM"	"blaOXA,cphA,tet(E),vat=HMM"	2	"arsC=HMM,arsD=HMM"	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT000095074.2|SAMN04099667|GCA_001446855.1|Aeromonas veronii||TTU2014-143AME|Pathogen: environmental/food/other	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_001446855.1	Contig	204478	4680950	59	A5-miseq v. 20141120	Pathogen: environmental/food/other	PRJNA296464	Texas Tech University	SAMN04099667	"TTU2014-143AME"	Texas Tech University	2014-07-08	environmental/other	2689798	USA: New Mexico	NULL	NULL	feces	NULL	NULL	NULL	TTU2014-143AME	Aeromonas veronii	NULL	NULL	654	NULL	NULL	TTU2014-143AME	NULL	NULL	PDT000095074.2	2015-11-19	654	LKKG	LKKG00000000.1	NULL	NULL	NULL	0	0	0	0	4	4	NULL	"blaOXA,cphA,tet(E),vat=HMM"	"blaOXA,cphA,tet(E),vat=HMM"	2	"arsC=HMM,arsD=HMM"	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT000095075.2|SAMN04099668|GCA_001446875.1|Aeromonas veronii||TTU2014-143ASC|Pathogen: environmental/food/other	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_001446875.1	Contig	202296	4678292	54	A5-miseq v. 20141120	Pathogen: environmental/food/other	PRJNA296464	Texas Tech University	SAMN04099668	"TTU2014-143ASC"	Texas Tech University	2014-07-08	environmental/other	2689818	USA: New Mexico	NULL	NULL	feces	NULL	NULL	NULL	TTU2014-143ASC	Aeromonas veronii	NULL	NULL	654	NULL	NULL	TTU2014-143ASC	NULL	NULL	PDT000095075.2	2015-11-19	654	LKKH	LKKH00000000.1	NULL	NULL	NULL	0	0	0	0	4	4	NULL	"blaOXA,cphA,tet(E),vat=HMM"	"blaOXA,cphA,tet(E),vat=HMM"	2	"arsC=HMM,arsD=HMM"	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT000119723.2|SAMN04012505|GCA_001593245.1|Aeromonas veronii||TH0426|Pathogen: environmental/food/other	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_001593245.1	Complete Genome	4923009	4923009	1	SOAPdenovo v. 2.04, 20-Apr-2015	Pathogen: environmental/food/other	PRJNA293940	Animal Science and Technology College,Jilin Agricultural University	SAMN04012505	"Aeromonas veronii TH0426 Complete Genome","TH0426"	Zhejiang Institute of Freshwater Fisheries	2013-04-26	environmental/other	3067988	China: Zhongguan Village	Tachysurus fulvidraco	NULL	NULL	30.67 N 120.19 E	NULL	NULL	Aeromonas veronii TH0426 Complete Genome	Aeromonas veronii	NULL	NULL	654	NULL	NULL	TH0426	NULL	NULL	PDT000119723.2	2016-03-16	654	NULL	NULL	NULL	NULL	NULL	0	0	0	0	3	3	NULL	"blaOXA-912,cphA,vat=HMM"	"blaOXA-912,cphA,vat=HMM"	2	"arsC=HMM,arsD=HMM"	0	NULL	3.10.42	2022-10-11.2	COMBINED	1
