#label	FDA_lab_id	HHS_region	IFSAC_category	LibraryLayout	PFGE_PrimaryEnzyme_pattern	PFGE_SecondaryEnzyme_pattern	Platform	Run	asm_acc	asm_level	asm_stats_contig_n50	asm_stats_length_bp	asm_stats_n_contig	assembly_method	attribute_package	bioproject_acc	bioproject_center	biosample_acc	isolate_identifiers	collected_by	collection_date	epi_type	fullasm_id	geo_loc_name	host	host_disease	isolation_source	lat_lon	ontological_term	outbreak	sample_name	scientific_name	serovar	source_type	species_taxid	sra_center	sra_release_date	strain	sequenced_by	project_name	target_acc	target_creation_date	taxid	wgs_acc_prefix	wgs_master_acc	minsame	mindiff	computed_types	number_drugs_resistant	number_drugs_intermediate	number_drugs_susceptible	number_drugs_tested	number_amr_genes	number_core_amr_genes	AST_phenotypes	AMR_genotypes	AMR_genotypes_core	number_stress_genes	stress_genotypes	number_virulence_genes	virulence_genotypes	amrfinder_version	refgene_db_version	amrfinder_analysis_type	amrfinder_applied
PDT000500126.2|SAMN09064920|GCA_005233655.1|Enterobacter cancerogenus||CFBP13530|Microbe	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_005233655.1	Contig	706600	4901530	37	Velvet v. 1.2.10; SOAPdenovo v. 2.04	Microbe	PRJNA459499	INRA	SAMN09064920	"CFBP13530","CFBP:13530","P19"	Preveaux A.	2014	NULL	9836928	France	Raphanus sativus var. Flamboyant 5	NULL	Seed	NULL	NULL	NULL	CFBP13530	Enterobacter cancerogenus	NULL	NULL	69218	NULL	NULL	CFBP13530	NULL	NULL	PDT000500126.2	2019-05-07	69218	QGAL	QGAL00000000.1	NULL	NULL	NULL	0	0	0	0	3	3	NULL	"ampC,bla=HMM,fosA"	"ampC,bla=HMM,fosA"	3	"arsC=HMM,asr=HMM,fieF"	3	"iroB,iroC,iroN"	3.11.2	2023-02-23.1	COMBINED	1
PDT000572890.2|SAMEA5850821|GCA_902373965.1|Enterobacter cancerogenus|||Generic	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_902373965.1	Scaffold	330219	4638653	62	NULL	Generic	PRJEB33885	EMG	SAMEA5850821	"ERS3639348","MGYG-HGUT-01318"	NULL	NULL	clinical	13390678	not provided	NULL	NULL	human gut	NULL	NULL	NULL	NULL	Enterobacter cancerogenus	NULL	NULL	69218	NULL	NULL	NULL	NULL	"Human gut genomes"	PDT000572890.2	2019-08-24	69218	CABKNU	CABKNU000000000.1	NULL	NULL	NULL	0	0	0	0	3	3	NULL	"ampC,fosA,tet(C)"	"ampC,fosA,tet(C)"	3	"arsC=HMM,asr=HMM,fieF"	3	"iroB,iroC,iroN"	3.10.40	2022-08-09.1	COMBINED	1
PDT000627401.2|SAMN13064471|GCA_009648455.1|Enterobacter cancerogenus||EY24|Microbe	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_009648455.1	Scaffold	434417	4958116	79	CLC Genomics Workbench v. 10.1	Microbe	PRJNA578490	South China   Agricultural University	SAMN13064471	"EY24"	Yuexiu district pet hospital	2018-11-20	NULL	15324968	China:Guangdong	Canis lupus familiaris	sterilization?operation	blood	23.16 N 113.23 E	NULL	NULL	EY24	Enterobacter cancerogenus	NULL	NULL	69218	NULL	NULL	EY24	NULL	NULL	PDT000627401.2	2019-11-10	69218	WJHA	WJHA00000000.1	NULL	NULL	NULL	0	0	0	0	2	2	NULL	"ampC,fosA"	"ampC,fosA"	3	"arsC=HMM,asr=HMM,fieF"	3	"iroB,iroC,iroN"	3.10.30	2022-05-26.1	COMBINED	1
PDT000627402.2|SAMN10574725|GCA_009648915.1|Enterobacter cancerogenus||MiY-F|Pathogen: environmental/food/other	NULL	NULL	herbs	NULL	NULL	NULL	NULL	NULL	GCA_009648915.1	Complete Genome	4893729	4992573	2	SPAdes, CANU v. 3.12.0, 1.7	Pathogen: environmental/food/other	PRJNA541977	FDA Center for Food Safety and Applied Nutrition	SAMN10574725	"CFSAN086183","MiY-F","SRS4180573"	OARSA	2014-12-10	environmental/other	15343948	USA:MI	NULL	NULL	cilantro	NULL	coriander plant:FOODON_03411381	NULL	NULL	Enterobacter cancerogenus	NULL	NULL	69218	NULL	NULL	MiY-F	FDA Center for Food Safety and Applied Nutrition	"GenomeTrakr"	PDT000627402.2	2019-11-11	69218	NULL	NULL	NULL	NULL	NULL	0	0	0	0	2	2	NULL	"ampC,fosA"	"ampC,fosA"	3	"arsC=HMM,asr=HMM,fieF"	3	"iroB,iroC,iroN"	3.11.2	2023-04-17.1	COMBINED	1
PDT000712965.1|SAMN14410579|GCA_029686765.1|Enterobacter cancerogenus||CVM 45638|Pathogen: environmental/food/other	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	SRR11408860	GCA_029686765.1	Contig	453779	4839836	27	SKESA v. 2.2	Pathogen: environmental/food/other	PRJNA561052	FDA-CVM	SAMN14410579	"CVM 45638","S-3U5","SRS6371158"	Food Micro Lab, Kansas State University	2019	environmental/other	42051558	USA:IA	NULL	NULL	environmental	NULL	NULL	NULL	CVM 45638	Enterobacter cancerogenus	NULL	NULL	69218	FDA-CVM	2020-03-24	CVM 45638	NULL	NULL	PDT000712965.1	2020-03-24	69218	ABLMBJ	ABLMBJ000000000.1	NULL	NULL	NULL	0	0	0	0	2	2	NULL	"ampC,fosA"	"ampC,fosA"	3	"arsC=HMM,asr=HMM,fieF"	3	"iroB,iroC,iroN"	3.11.2	2023-02-23.1	COMBINED	1
PDT000943355.2|SAMEA7311505|GCA_904425455.1|Enterobacter cancerogenus||UPC1|Generic	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_904425455.1	Complete Genome	4813601	4935357	2	NULL	Generic	PRJEB40359	Genetique Moleculaire, Genomique, Microbiologie (GMGM), Universite de Strasbourg	SAMEA7311505	"ECANUPC11","ERS5070052","UPC1"	NULL	NULL	NULL	24741658	Algeria	NULL	NULL	activated sludge	NULL	NULL	NULL	NULL	Enterobacter cancerogenus	NULL	NULL	69218	NULL	NULL	UPC1	NULL	NULL	PDT000943355.2	2021-01-27	69218	NULL	NULL	NULL	NULL	NULL	0	0	0	0	2	2	NULL	"ampC,fosA"	"ampC,fosA"	3	"arsC=HMM,asr=HMM,fieF"	3	"iroB,iroC,iroN=MISTRANSLATION"	3.11.2	2023-04-17.1	COMBINED	1
PDT001056439.1|SAMN19414780|GCA_019867745.1|Enterobacter cancerogenus|||Pathogen: environmental/food/other	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	SRR14683071	GCA_019867745.1	Contig	409361	4874082	30	SKESA v. 2.2	Pathogen: environmental/food/other	PRJNA733494	University of Pennsylvania	SAMN19414780	"RF28A1","SRS9093680"	Stephen Cole	2021	environmental/other	28707038	USA: Philadelphia	NULL	NULL	dog food	39.95 N 75.16 W	NULL	NULL	RF28A1	Enterobacter cancerogenus	NULL	NULL	69218	UNIVERSITY OF PENNSYLVANIA	2021-05-29	NULL	NULL	NULL	PDT001056439.1	2021-06-01	69218	DAEUWM	DAEUWM000000000.1	NULL	NULL	NULL	0	0	0	0	2	2	NULL	"ampC,fosA"	"ampC,fosA"	3	"arsC=HMM,asr=HMM,fieF"	3	"iroB,iroC,iroN"	3.10.11	2021-08-11.1	COMBINED	1
PDT001078334.2|SAMN16357570|GCA_019047785.1|Enterobacter cancerogenus||FDAARGOS 1428|Pathogen: clinical or host-associated	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_019047785.1	Complete Genome	4821734	4821734	1	SMRT v. 9.0.0, HGAP v. 4.0	Pathogen: clinical or host-associated	PRJNA231221	US Food and Drug Administration	SAMN16357570	"DSM:17580","FDAARGOS 1428","SRS9430168"	DSMZ	NULL	clinical	27594508	Germany: Braunschweig	NULL	NULL	NULL	NULL	NULL	NULL	FDAARGOS 1428	Enterobacter cancerogenus	NULL	NULL	69218	NULL	NULL	FDAARGOS 1428	NULL	NULL	PDT001078334.2	2021-06-28	69218	NULL	NULL	NULL	NULL	NULL	0	0	0	0	2	2	NULL	"ampC,fosA"	"ampC,fosA"	3	"arsC=HMM,asr=HMM,fieF"	3	"iroB,iroC,iroN"	3.11.2	2023-04-17.1	COMBINED	1
PDT001112785.2|SAMN20693820|GCA_019665745.1|Enterobacter cancerogenus||JY65|Microbe	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_019665745.1	Chromosome	2451850	4736684	10	HGAP v. 1.0	Microbe	PRJNA753314	Northeast Forestry University	SAMN20693820	"JY65","nefu-1"	NULL	2019-01-01	NULL	28433438	China:Harbin	Suaeda salsa	NULL	NULL	NULL	NULL	NULL	nefu-1	Enterobacter cancerogenus	NULL	NULL	69218	NULL	NULL	JY65	NULL	NULL	PDT001112785.2	2021-08-18	69218	NULL	NULL	NULL	NULL	NULL	0	0	0	0	2	2	NULL	"ampC,fosA"	"ampC,fosA"	3	"arsC=HMM,asr=HMM,fieF"	3	"iroB,iroC,iroN"	3.11.2	2023-04-17.1	COMBINED	1
PDT001124957.2|SAMN16176831|GCA_019880465.1|Enterobacter cancerogenus||HAEC1|Microbe	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_019880465.1	Complete Genome	4691581	5194378	3	other/ v. canu v. MAY-2019	Microbe	PRJNA640255	Nanjing Agricultural University	SAMN16176831	"1Enterobacter cancerogenus HAEC1","HAEC1","SRS7434164"	NULL	2019-05-30	NULL	28725828	China:Nanjing	Helicoverpa armigera	NULL	dead larvae	NULL	NULL	NULL	1Enterobacter cancerogenus HAEC1	Enterobacter cancerogenus	NULL	NULL	69218	NULL	NULL	HAEC1	NULL	NULL	PDT001124957.2	2021-09-05	69218	NULL	NULL	NULL	NULL	NULL	0	0	0	0	5	4	NULL	"ampC,aph(3'')-Ib,aph(6)-Id,fosA,mcr-9.1"	"ampC,aph(3'')-Ib,aph(6)-Id,fosA"	12	"arsC,arsC=HMM,asr=HMM,fieF,merB,merD,merE=HMM,merR,pcoS,terD,terW,terZ"	3	"iroB,iroC,iroN"	3.11.2	2023-04-17.1	COMBINED	1
PDT001191939.2|SAMEA7536898||Enterobacter cancerogenus|||Generic	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	ERR6938155	NULL	NULL	496976	4905208	25	NULL	Generic	PRJEB29739	Wellcome Sanger Institute	SAMEA7536898	"ERS5293357","a448814a-1522-11eb-92d6-fa163eea3084"	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Enterobacter cancerogenus	NULL	NULL	69218	WELLCOME SANGER INSTITUTE	2021-10-24	NULL	NULL	NULL	PDT001191939.2	2022-03-17	69218	NULL	NULL	NULL	NULL	NULL	0	0	0	0	2	2	NULL	"ampC,fosA"	"ampC,fosA"	1	"fieF"	3	"iroB,iroC,iroN"	3.11.2	2023-02-23.1	NUCLEOTIDE	1
PDT001233107.2|SAMN22215355|GCA_021649995.1|Enterobacter cancerogenus||ECH19|Pathogen: clinical or host-associated	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_021649995.1	Contig	197273	4654149	54	SPAdes v. 3. 1. 1	Pathogen: clinical or host-associated	PRJNA770343	UMR9198, Universite Paris Saclay	SAMN22215355	"19","ECH19","SRS10682984"	Hpital Antoine-Beclere	missing	clinical	31170808	France	Homo sapiens	Sepsis	baby blood culture	48.50 N 2.20 E	NULL	NULL	19	Enterobacter cancerogenus	NULL	NULL	69218	NULL	NULL	ECH19	NULL	NULL	PDT001233107.2	2022-01-26	69218	JAJAPN	JAJAPN000000000.1	NULL	NULL	NULL	0	0	0	0	1	1	NULL	"ampC"	"ampC"	3	"arsC=HMM,asr=HMM,fieF"	3	"iroB,iroC,iroN"	3.11.2	2023-04-17.1	COMBINED	1
PDT001469852.1|SAMN31246832|GCA_025901545.1|Enterobacter cancerogenus||AUSMDU00009645|Pathogen: clinical or host-associated	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	SRR21866028	GCA_025901545.1	Contig	123193	4991473	96	SKESA v. 2.2	Pathogen: clinical or host-associated	PRJNA857525	Microbiological Diagnostic Unit Public Health Laboratory	SAMN31246832	"AUSMDU00009645","SRS15374707"	MDU PHL	2017	clinical	37000938	Australia: Victoria	Homo sapiens	not collected	NULL	NULL	NULL	NULL	AUSMDU00009645	Enterobacter cancerogenus	NULL	NULL	69218	MDUPHL	2022-10-18	AUSMDU00009645	NULL	NULL	PDT001469852.1	2022-10-28	69218	DAJRPN	DAJRPN000000000.1	NULL	NULL	NULL	0	0	0	0	10	9	NULL	"aadA2,ant(2'')-Ia,ant(2'')-Ia=PARTIAL_END_OF_CONTIG,blaACT-48,blaCTX-M-9,catA=HMM,fosA,mcr-9.2,oqxB,sul1"	"aadA2,ant(2'')-Ia,ant(2'')-Ia=PARTIAL_END_OF_CONTIG,blaACT-48,blaCTX-M-9,catA=HMM,fosA,oqxB,sul1"	23	"arsC,arsC=HMM,asr=HMM,fieF,pcoA,pcoB,pcoC,pcoD,pcoE,pcoR,pcoS,qacEdelta1,silA,silB,silC,silE,silF,silP,silR,silS,terD,terW,terZ"	0	NULL	3.10.42	2022-10-11.2	COMBINED	1
PDT001471712.1|SAMD00548657|GCA_029684855.1|Enterobacter cancerogenus|||Pathogen: clinical or host-associated	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	DRR412852	GCA_029684855.1	Contig	162046	4873830	67	SKESA v. 2.2	Pathogen: clinical or host-associated	PRJDB14464	Laboratory of Veterinary Hygiene  School/Faculty of Veterinary Medicine, Hokkaido University	SAMD00548657	"DRS259884","SMEnt494"	clinically	2017	clinical	42049368	Japan:Sapporo	Homo sapiens	respiratory tract	respiratory	NULL	NULL	NULL	NULL	Enterobacter cancerogenus	NULL	NULL	69218	HOKUDAI	2022-10-17	NULL	NULL	NULL	PDT001471712.1	2022-10-31	69218	DAOHVM	DAOHVM000000000.1	NULL	NULL	NULL	0	0	0	0	2	2	NULL	"ampC,fosA"	"ampC,fosA"	3	"arsC=HMM,asr=HMM,fieF"	3	"iroB,iroC,iroN"	3.11.2	2023-02-23.1	COMBINED	1
PDT001618353.2|SAMN32818190|GCA_028616615.1|Enterobacter cancerogenus||IPG83|Microbe	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_028616615.1	Contig	314374	4849547	86	SPAdes v. 1. 3.15.5	Microbe	PRJNA925922	University of Wyoming	SAMN32818190	"IPG83"	Issmat Kassem	2022-08-08	NULL	40774878	USA: Georgia	NULL	NULL	Imported Fresh Produce	NULL	NULL	NULL	IPG83	Enterobacter cancerogenus	NULL	NULL	69218	NULL	NULL	IPG83	NULL	NULL	PDT001618353.2	2023-02-13	69218	JAQOLZ	JAQOLZ000000000.1	NULL	NULL	NULL	0	0	0	0	2	2	NULL	"ampC,fosA"	"ampC,fosA"	3	"arsC=HMM,asr=HMM,fieF"	3	"iroB,iroC,iroN"	3.11.2	2023-04-17.1	COMBINED	1
PDT001653538.1|SAMN33455981|GCA_029680505.1|Enterobacter cancerogenus|||Pathogen: clinical or host-associated	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	SRR23629366	GCA_029680505.1	Contig	94837	5263738	151	SKESA v. 2.2	Pathogen: clinical or host-associated	PRJNA939143	BioInfoExperts, LLC	SAMN33455981	"OB0003","P100_Day23_blood","SRS16900544"	Ochsner Health New Orleans	2017	clinical	42044988	USA:Louisiana,New Orleans	Homo sapiens	not collected	blood	not collected	NULL	NULL	OB0003	Enterobacter cancerogenus	NULL	NULL	69218	BIOINFOEXPERTS, LLC	2023-02-27	NULL	NULL	NULL	PDT001653538.1	2023-03-08	69218	DAOHQZ	DAOHQZ000000000.1	NULL	NULL	NULL	0	0	0	0	16	16	NULL	"aac(3)-IIe,aac(6')-Ib-cr5,aadA1,ampC=HMM,aph(3'')-Ib,aph(6)-Id,blaCTX-M-15,blaOXA-1,blaTEM-1,catA1,catB3=PARTIAL_END_OF_CONTIG,dfrA14,oqxB,qnrB1,sul2,tet(A)"	"aac(3)-IIe,aac(6')-Ib-cr5,aadA1,ampC=HMM,aph(3'')-Ib,aph(6)-Id,blaCTX-M-15,blaOXA-1,blaTEM-1,catA1,catB3=PARTIAL_END_OF_CONTIG,dfrA14,oqxB,qnrB1,sul2,tet(A)"	27	"arsC,arsC=HMM,asr=HMM,fieF,merB,merD,merE=HMM,merR,pcoA,pcoB,pcoC,pcoD,pcoE,pcoR,pcoS,pcoS=PARTIAL_END_OF_CONTIG,silA,silB,silC,silE,silF,silP,silR,silS,terD,terW,terZ"	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
