#label	FDA_lab_id	HHS_region	IFSAC_category	LibraryLayout	PFGE_PrimaryEnzyme_pattern	PFGE_SecondaryEnzyme_pattern	Platform	Run	asm_acc	asm_level	asm_stats_contig_n50	asm_stats_length_bp	asm_stats_n_contig	assembly_method	attribute_package	bioproject_acc	bioproject_center	biosample_acc	isolate_identifiers	collected_by	collection_date	epi_type	fullasm_id	geo_loc_name	host	host_disease	isolation_source	lat_lon	ontological_term	outbreak	sample_name	scientific_name	serovar	source_type	species_taxid	sra_center	sra_release_date	strain	sequenced_by	project_name	target_acc	target_creation_date	taxid	wgs_acc_prefix	wgs_master_acc	minsame	mindiff	computed_types	number_drugs_resistant	number_drugs_intermediate	number_drugs_susceptible	number_drugs_tested	number_amr_genes	number_core_amr_genes	AST_phenotypes	AMR_genotypes	AMR_genotypes_core	number_stress_genes	stress_genotypes	number_virulence_genes	virulence_genotypes	amrfinder_version	refgene_db_version	amrfinder_analysis_type	amrfinder_applied
PDT001022371.2|SAMN13831071|GCA_018299605.1|Enterobacter mori||NSE2|Microbe	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_018299605.1	Contig	251350	5519809	35	SPAdes v. 3.12.0	Microbe	PRJNA600758	La Trobe University	SAMN13831071	"LTU_NSE2_v1","NSE2","SRS8896723"	NULL	2014	NULL	26633918	Australia: Melbourne	NULL	NULL	cadmium-contaminated soil	NULL	NULL	NULL	LTU_NSE2_v1	Enterobacter mori	NULL	NULL	539813	NULL	NULL	NSE2	NULL	NULL	PDT001022371.2	2021-05-07	539813	JAAAJY	JAAAJY000000000.1	NULL	NULL	NULL	0	0	0	0	4	4	NULL	"blaACT,catA=HMM,fosA,oqxB"	"blaACT,catA=HMM,fosA,oqxB"	21	"arsC=HMM,asr=HMM,fieF,pcoA,pcoB,pcoC,pcoD,pcoE,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS,terD,terW,terZ"	0	NULL	3.10.24	2022-04-04.1	COMBINED	1
PDT001055908.2|SAMN19316189|GCA_018597545.1|Enterobacter mori||120112|Microbe	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_018597545.1	Contig	339289	4873142	42	SPAdes v. 3.15.2	Microbe	PRJNA415108	West China Hospital, Sichuan University	SAMN19316189	"120112","The Microbe sample of Enterobacter mori strain 120112"	NULL	2020-07	clinical	27045318	China: Chengdu, Sichuan	Homo sapiens	NULL	blood	NULL	NULL	NULL	The Microbe sample of Enterobacter mori strain 120112	Enterobacter mori	NULL	NULL	539813	NULL	NULL	120112	NULL	NULL	PDT001055908.2	2021-05-30	539813	JAHEUL	JAHEUL000000000.1	NULL	NULL	NULL	0	0	0	0	5	5	NULL	"blaACT,catA=HMM,fosA,oqxB,qnrE3"	"blaACT,catA=HMM,fosA,oqxB,qnrE3"	7	"arsC,arsD=HMM,asr=HMM,fieF,silA,terD,terZ"	0	NULL	3.10.24	2022-04-04.1	COMBINED	1
PDT001055914.2|SAMN19316183|GCA_018597665.1|Enterobacter mori||120082|Microbe	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_018597665.1	Contig	506974	5289549	111	SPAdes v. 3.15.2	Microbe	PRJNA415108	West China Hospital, Sichuan University	SAMN19316183	"120082","The Microbe sample of Enterobacter mori strain 120082"	NULL	2019-07	clinical	27045448	China: Chengdu, Sichuan	Homo sapiens	NULL	blood	NULL	NULL	NULL	The Microbe sample of Enterobacter mori strain 120082	Enterobacter mori	NULL	NULL	539813	NULL	NULL	120082	NULL	NULL	PDT001055914.2	2021-05-30	539813	JAHEUF	JAHEUF000000000.1	NULL	NULL	NULL	0	0	0	0	5	5	NULL	"blaACT,catA=HMM,fosA,oqxB,qnrE3"	"blaACT,catA=HMM,fosA,oqxB,qnrE3"	12	"arsA,arsB,arsC,arsC=HMM,arsD,arsR,asr=HMM,fieF,silA,terD,terW,terZ"	0	NULL	3.10.24	2022-04-04.1	COMBINED	1
PDT001055939.2|SAMN19316138|GCA_018599025.1|Enterobacter mori||120007|Microbe	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_018599025.1	Contig	850461	4735105	29	SPAdes v. 3.15.2	Microbe	PRJNA415108	West China Hospital, Sichuan University	SAMN19316138	"120007","The Microbe sample of Enterobacter mori strain 120007"	NULL	2018-07	clinical	27046798	China: Chengdu, Sichuan	Homo sapiens	NULL	blood	NULL	NULL	NULL	The Microbe sample of Enterobacter mori strain 120007	Enterobacter mori	NULL	NULL	539813	NULL	NULL	120007	NULL	NULL	PDT001055939.2	2021-05-30	539813	JAHESM	JAHESM000000000.1	NULL	NULL	NULL	0	0	0	0	5	5	NULL	"blaACT,catA=HMM,fosA,oqxB,qnrE"	"blaACT,catA=HMM,fosA,oqxB,qnrE"	4	"arsC=HMM,asr=HMM,fieF,silA"	0	NULL	3.10.24	2022-04-04.1	COMBINED	1
PDT001058747.2|SAMN18011300|GCA_018638795.1|Enterobacter mori||08-091|Pathogen: clinical or host-associated	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_018638795.1	Complete Genome	4772939	4986313	2	HGAP v. 2020-09-01T00:00:00	Pathogen: clinical or host-associated	PRJNA703085	Huashan Hospital, Fudan University	SAMN18011300	"08-091"	Huashan Hospital	2008-01	clinical	27103768	China:Shanghai	Homo sapiens	not collected	ascites	31.2171 N 121.44384 E	NULL	NULL	08-091	Enterobacter mori	NULL	NULL	539813	NULL	NULL	08-091	NULL	NULL	PDT001058747.2	2021-06-02	539813	NULL	NULL	NULL	NULL	NULL	0	0	0	0	5	5	NULL	"blaACT,catA=HMM,fosA,oqxB,qnrE3"	"blaACT,catA=HMM,fosA,oqxB,qnrE3"	5	"arsC,arsC=HMM,asr=HMM,fieF,silA"	0	NULL	3.10.21	2021-12-21.1	COMBINED	1
PDT001089631.2|SAMN15184663|GCA_019203945.1|Enterobacter mori||CX01|Microbe	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_019203945.1	Complete Genome	4966908	4966908	1	mecat v. 1.6; Canu v. 1.7	Microbe	PRJNA638257	Peking University	SAMN15184663	"CX01","Enterobacter_mori_CX01"	NULL	2018-03-01	NULL	27841238	China: Sichuan	kiwifruit	NULL	NULL	NULL	NULL	NULL	Enterobacter_mori_CX01	Enterobacter mori	NULL	NULL	539813	NULL	NULL	CX01	NULL	NULL	PDT001089631.2	2021-07-13	539813	NULL	NULL	NULL	NULL	NULL	0	0	0	0	5	5	NULL	"blaACT,catA=HMM,fosA,oqxB,qnrE3"	"blaACT,catA=HMM,fosA,oqxB,qnrE3"	4	"arsC,asr=HMM,fieF,silA"	0	NULL	3.10.21	2021-12-21.1	COMBINED	1
PDT001105225.2|SAMN20500145|GCA_019457865.1|Enterobacter mori||ECC282|Pathogen: clinical or host-associated	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_019457865.1	Scaffold	415749	5160596	48	SPAdes v. 3.13.0	Pathogen: clinical or host-associated	PRJNA750885	Shenzhen People's Hospital	SAMN20500145	"ECC282"	Yang Ji	2004	clinical	28200898	China: Shenzhen	Homo sapiens	NULL	sputum	22.38 N 114.05 E	NULL	NULL	ECC282	Enterobacter mori	NULL	NULL	539813	NULL	NULL	ECC282	NULL	NULL	PDT001105225.2	2021-08-07	539813	JAHZUV	JAHZUV000000000.1	NULL	NULL	NULL	0	0	0	0	23	22	NULL	"aac(3)-IIg,aac(6')-IIc,aac(6')-Ib,aph(3'')-Ib,aph(6)-Id,arr,arr-3=PARTIAL,blaACT,blaOXA-1,blaSHV-12,blaTEM-1,catA=HMM,catA2,catB3,dfrA19,ere(A)=PARTIAL,fosA,mcr-9.1,oqxB,qnrE3,sul1,sul2,tet(D)"	"aac(3)-IIg,aac(6')-IIc,aac(6')-Ib,aph(3'')-Ib,aph(6)-Id,arr,arr-3=PARTIAL,blaACT,blaOXA-1,blaSHV-12,blaTEM-1,catA=HMM,catA2,catB3,dfrA19,ere(A)=PARTIAL,fosA,oqxB,qnrE3,sul1,sul2,tet(D)"	16	"arsC,asr=HMM,fieF,merA,merC=HMM,merD,merE,merP=HMM,merR,merT,pcoS,qacEdelta1,silA,terD,terW,terZ"	0	NULL	3.10.36	2022-08-09.1	COMBINED	1
PDT001105226.2|SAMN20500126|GCA_019457965.1|Enterobacter mori||ECC143|Pathogen: clinical or host-associated	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_019457965.1	Scaffold	534774	5162872	38	SPAdes v. 3.13.0	Pathogen: clinical or host-associated	PRJNA750885	Shenzhen People's Hospital	SAMN20500126	"ECC143"	Yang Ji	2004	clinical	28200998	China: Shenzhen	Homo sapiens	NULL	NULL	22.38 N 114.05 E	NULL	NULL	ECC143	Enterobacter mori	NULL	NULL	539813	NULL	NULL	ECC143	NULL	NULL	PDT001105226.2	2021-08-07	539813	JAHZUW	JAHZUW000000000.1	NULL	NULL	NULL	0	0	0	0	23	22	NULL	"aac(3)-IIg,aac(6')-IIc,aac(6')-Ib3,aph(3'')-Ib,aph(6)-Id,arr,arr-3=PARTIAL,blaACT,blaOXA-1,blaSHV-12,blaTEM-1,catA=HMM,catA2,catB3,dfrA19,ere(A)=PARTIAL,fosA,mcr-9.1,oqxB,qnrE3,sul1,sul2,tet(D)"	"aac(3)-IIg,aac(6')-IIc,aac(6')-Ib3,aph(3'')-Ib,aph(6)-Id,arr,arr-3=PARTIAL,blaACT,blaOXA-1,blaSHV-12,blaTEM-1,catA=HMM,catA2,catB3,dfrA19,ere(A)=PARTIAL,fosA,oqxB,qnrE3,sul1,sul2,tet(D)"	16	"arsC,asr=HMM,fieF,merA,merC=HMM,merD,merE,merP=HMM,merR,merT,pcoS,qacEdelta1,silA,terD,terW,terZ"	0	NULL	3.10.36	2022-08-09.1	COMBINED	1
PDT001151452.2|SAMN20982344|GCA_020494085.1|Enterobacter mori||BC01|Microbe	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_020494085.1	Complete Genome	4818618	4818618	1	HGAP v. 3.0	Microbe	PRJNA757901	National Institute of Agricultural Sciences	SAMN20982344	"BC01","Enterobacter mori BC01"	NULL	2019-08-11	NULL	29548278	South Korea: Buchun	NULL	NULL	soil	NULL	NULL	NULL	Enterobacter mori BC01	Enterobacter mori	NULL	NULL	539813	NULL	NULL	BC01	NULL	NULL	PDT001151452.2	2021-10-14	539813	NULL	NULL	NULL	NULL	NULL	0	0	0	0	5	5	NULL	"blaACT,catA=HMM,fosA,oqxB,qnrE"	"blaACT,catA=HMM,fosA,oqxB,qnrE"	4	"arsC=HMM,asr=HMM,fieF,silA"	0	NULL	3.10.42	2022-10-11.2	COMBINED	1
PDT001178808.2|SAMN22965536|GCA_020859505.1|Enterobacter mori||020047R|Microbe	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_020859505.1	Contig	231227	5295469	97	SPAdes v. 3.13.1	Microbe	PRJNA450216	West China Hospital, Sichuan University	SAMN22965536	"020047R","020047X2V8B1","The Microbe sample of Enterobacter mori strain 020047R"	NULL	2021	NULL	30110878	China: Chengdu, Sichuan	NULL	NULL	passaging	NULL	NULL	NULL	The Microbe sample of Enterobacter mori strain 020047R	Enterobacter mori	NULL	NULL	539813	NULL	NULL	020047R	NULL	NULL	PDT001178808.2	2021-11-13	539813	JAJHUM	JAJHUM000000000.1	NULL	NULL	NULL	0	0	0	0	19	18	NULL	"aac(6')-Ib4,aadA1,armA,blaACT,blaCTX-M-3,blaIMP-4,blaNDM-1,blaSHV,blaTEM-1,ble,catA=HMM,catB3,fosA,mcr-9.1,mph(E),msr(E),oqxB,qnrE3,sul1"	"aac(6')-Ib4,aadA1,armA,blaACT,blaCTX-M-3,blaIMP-4,blaNDM-1,blaSHV,blaTEM-1,ble,catA=HMM,catB3,fosA,mph(E),msr(E),oqxB,qnrE3,sul1"	25	"arsC,arsC=HMM,asr=HMM,fieF,merA,merC=HMM,merD,merE,merP=HMM,merR,merT,pcoS,qacEdelta1,qacG2,silA,silB,silC,silE,silF,silP,silR,silS,terD,terW,terZ"	0	NULL	3.10.42	2022-10-11.2	COMBINED	1
PDT001178809.2|SAMN22965535|GCA_020859485.1|Enterobacter mori||020047|Microbe	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_020859485.1	Contig	231227	5299000	103	SPAdes v. 3.13.1	Microbe	PRJNA450216	West China Hospital, Sichuan University	SAMN22965535	"020047","020047X0B1","The Microbe sample of Enterobacter mori strain 020047"	NULL	2021	NULL	30110888	China: Chengdu, Sichuan	NULL	NULL	passaging	NULL	NULL	NULL	The Microbe sample of Enterobacter mori strain 020047	Enterobacter mori	NULL	NULL	539813	NULL	NULL	020047	NULL	NULL	PDT001178809.2	2021-11-13	539813	JAJHUL	JAJHUL000000000.1	NULL	NULL	NULL	0	0	0	0	19	18	NULL	"aac(6')-Ib4,aadA1,armA,blaACT,blaCTX-M-3,blaIMP-4,blaNDM-1,blaSHV-12,blaTEM-1,ble,catA=HMM,catB3,fosA,mcr-9.1,mph(E),msr(E),oqxB,qnrE3,sul1"	"aac(6')-Ib4,aadA1,armA,blaACT,blaCTX-M-3,blaIMP-4,blaNDM-1,blaSHV-12,blaTEM-1,ble,catA=HMM,catB3,fosA,mph(E),msr(E),oqxB,qnrE3,sul1"	25	"arsC,arsC=HMM,asr=HMM,fieF,merA,merC=HMM,merD,merE,merP=HMM,merR,merT,pcoS,qacEdelta1,qacG2,silA,silB,silC,silE,silF,silP,silR,silS,terD,terW,terZ"	0	NULL	3.10.42	2022-10-11.2	COMBINED	1
PDT001244031.2|SAMN25390741|GCA_022014715.1|Enterobacter mori||ACYC.E9L|Microbe	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_022014715.1	Complete Genome	4740236	4844012	2	Unicycler v. 0.4.8-beta	Microbe	PRJNA801791	The Independent Schools Foundation Academy	SAMN25390741	"ACYC.E9L","Allison_Enterobacter_mori_ACYC.E9L"	Allison C. Y. Cheung	2019-09	NULL	31570998	Hong Kong: Pokfulam	NULL	NULL	freshwater stream	22.267006 N 114.130216 E	NULL	NULL	Allison_Enterobacter_mori_ACYC.E9L	Enterobacter mori	NULL	NULL	539813	NULL	NULL	ACYC.E9L	NULL	NULL	PDT001244031.2	2022-02-06	539813	NULL	NULL	NULL	NULL	NULL	0	0	0	0	5	5	NULL	"blaACT,catA=HMM,fosA,oqxB,qnrE"	"blaACT,catA=HMM,fosA,oqxB,qnrE"	4	"arsC=HMM,asr=HMM,fieF,silA"	0	NULL	3.10.24	2022-04-04.1	COMBINED	1
PDT001245069.1|SAMN24021083||Enterobacter mori||268576|Microbe	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	SRR17304427	NULL	NULL	168703	5278434	79	NULL	Microbe	PRJNA788733	UK Health Security Agency	SAMN24021083	"268576","SRS11377754"	NULL	2016-06-05	clinical	NULL	United Kingdom	Homo sapiens	NULL	NULL	NULL	NULL	NULL	268576	Enterobacter mori	NULL	NULL	539813	UK HEALTH SECURITY AGENCY	2022-02-08	268576	NULL	NULL	PDT001245069.1	2022-02-08	539813	NULL	NULL	NULL	NULL	NULL	0	0	0	0	6	6	NULL	"blaACT,blaIMI-2,fosA,oqxA,oqxB,qnrE3"	"blaACT,blaIMI-2,fosA,oqxA,oqxB,qnrE3"	2	"fieF,silA"	0	NULL	3.11.2	2023-02-23.1	NUCLEOTIDE	1
