#label	FDA_lab_id	HHS_region	IFSAC_category	LibraryLayout	PFGE_PrimaryEnzyme_pattern	PFGE_SecondaryEnzyme_pattern	Platform	Run	asm_acc	asm_level	asm_stats_contig_n50	asm_stats_length_bp	asm_stats_n_contig	assembly_method	attribute_package	bioproject_acc	bioproject_center	biosample_acc	isolate_identifiers	collected_by	collection_date	epi_type	fullasm_id	geo_loc_name	host	host_disease	isolation_source	lat_lon	ontological_term	outbreak	sample_name	scientific_name	serovar	source_type	species_taxid	sra_center	sra_release_date	strain	sequenced_by	project_name	target_acc	target_creation_date	taxid	wgs_acc_prefix	wgs_master_acc	minsame	mindiff	computed_types	number_drugs_resistant	number_drugs_intermediate	number_drugs_susceptible	number_drugs_tested	number_amr_genes	number_core_amr_genes	AST_phenotypes	AMR_genotypes	AMR_genotypes_core	number_stress_genes	stress_genotypes	number_virulence_genes	virulence_genotypes	amrfinder_version	refgene_db_version	amrfinder_analysis_type	amrfinder_applied
PDT000067130.2|SAMN03732700|GCA_001022355.1|Enterobacter kobei||GN02366|Microbe	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_001022355.1	Contig	536085	4749495	30	SPAdes v. 3.1.0	Microbe	PRJNA259658	JCVI	SAMN03732700	"Enterobacter sp Enterobacter sp. GN02366","GN02366","SRS953271"	Vance Fowler	2005-06-01	clinical	1801408	USA	Homo sapiens	NULL	bodily fluid	36 N 78.9 W	NULL	NULL	Enterobacter sp Enterobacter sp. GN02366	Enterobacter kobei	NULL	NULL	208224	NULL	NULL	GN02366	NULL	NULL	PDT000067130.2	2015-06-09	208224	LEEC	LEEC00000000.1	NULL	NULL	NULL	0	0	0	0	6	6	NULL	"aph(3'')-Ib,aph(6)-Id,blaACT-52,catA=HMM,fosA,oqxB"	"aph(3'')-Ib,aph(6)-Id,blaACT-52,catA=HMM,fosA,oqxB"	30	"arsA,arsB,arsC,arsD,arsR,asr=HMM,fieF,merA,merC=HMM,merD,merE,merP=HMM,merR,merT,pcoA,pcoB,pcoC,pcoD,pcoE,pcoR,pcoS=PARTIAL_END_OF_CONTIG,qacG2,silA,silB,silC,silE,silF,silP,silR,silS"	0	NULL	3.10.42	2022-10-11.2	COMBINED	1
PDT000067136.3|SAMN03732708|GCA_001022495.2|Enterobacter kobei||GN02457|Microbe	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_001022495.2	Contig	165040	5192885	105	SPAdes v. 3.1.0	Microbe	PRJNA259658	JCVI	SAMN03732708	"Enterobacter sp Enterobacter sp. GN02457","GN02457","SRS953289"	Vance Fowler	2006-07-01	clinical	3140398	USA	Homo sapiens	NULL	bodily fluid	36 N 78.9 W	NULL	NULL	Enterobacter sp Enterobacter sp. GN02457	Enterobacter kobei	NULL	NULL	208224	NULL	NULL	GN02457	NULL	NULL	PDT000067136.3	2016-03-28	208224	LEDV	LEDV00000000.2	NULL	NULL	NULL	0	0	0	0	4	4	NULL	"blaACT-52,catA=HMM,fosA,oqxB"	"blaACT-52,catA=HMM,fosA,oqxB"	34	"arsA,arsB,arsC,arsD,arsR,asr=HMM,clpK,fieF,hdeD-GI,hsp20,kefB-GI,ncrA,ncrB,ncrC,pcoA,pcoB,pcoC,pcoD,pcoE,pcoR,pcoS,psi-GI,shsP,silA,silB,silC,silE,silF,silP,silR,silS,trxLHR,yfdX1,yfdX2"	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT000067157.2|SAMN03732729|GCA_001022915.1|Enterobacter kobei||GN02825|Microbe	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_001022915.1	Contig	223215	5062045	90	SPAdes v. 3.1.0	Microbe	PRJNA259658	JCVI	SAMN03732729	"Enterobacter sp Enterobacter sp. GN02825","GN02825","SRS953313"	Vance Fowler	2009-04-01	clinical	1801938	USA	Homo sapiens	NULL	bodily fluid	36 N 78.9 W	NULL	NULL	Enterobacter sp Enterobacter sp. GN02825	Enterobacter kobei	NULL	NULL	208224	NULL	NULL	GN02825	NULL	NULL	PDT000067157.2	2015-06-09	208224	LEDC	LEDC00000000.1	NULL	NULL	NULL	0	0	0	0	5	5	NULL	"blaACT-28,catA=HMM,fosA,mcr-10.1,oqxB"	"blaACT-28,catA=HMM,fosA,mcr-10.1,oqxB"	32	"arsA,arsB,arsC,arsD,arsR,asr=HMM,fieF,hdeD-GI,hsp20,kefB-GI,ncrA,ncrB,ncrC,ncrY,pcoA,pcoB,pcoC,pcoD,pcoR,pcoS,psi-GI,shsP,silA,silB,silC,silE,silF,silP,silR,trxLHR,yfdX1,yfdX2"	0	NULL	3.10.42	2022-10-11.2	COMBINED	1
PDT000067161.2|SAMN03732733|GCA_001022995.1|Enterobacter kobei||GN03191|Microbe	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_001022995.1	Contig	550357	4872892	30	SPAdes v. 3.1.0	Microbe	PRJNA259658	JCVI	SAMN03732733	"Enterobacter sp Enterobacter sp. GN03191","GN03191","SRS953304"	Vance Fowler	2009-10-01	clinical	1802018	USA	Homo sapiens	NULL	bodily fluid	36 N 78.9 W	NULL	NULL	Enterobacter sp Enterobacter sp. GN03191	Enterobacter kobei	NULL	NULL	208224	NULL	NULL	GN03191	NULL	NULL	PDT000067161.2	2015-06-09	208224	LECY	LECY00000000.1	NULL	NULL	NULL	0	0	0	0	10	10	NULL	"aadA1,aph(3'')-Ib,aph(6)-Id,blaACT-52,catA=HMM,dfrA1,fosA,oqxB,sat2,sul1"	"aadA1,aph(3'')-Ib,aph(6)-Id,blaACT-52,catA=HMM,dfrA1,fosA,oqxB,sat2,sul1"	26	"arsA,arsB,arsC,arsD,arsR,asr=HMM,fieF,merA=PARTIAL,merD,merE,pcoA,pcoC,pcoD,pcoE,pcoR,pcoS,qacEdelta1,silA,silB,silC,silE,silF,silP,silR,silS,terD"	0	NULL	3.10.42	2022-10-11.2	COMBINED	1
PDT000067168.2|SAMN03495974|GCA_001023195.1|Enterobacter kobei||GN02204|Microbe	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_001023195.1	Contig	142257	4990470	83	SPAdes v. 3.1.0	Microbe	PRJNA259658	JCVI	SAMN03495974	"Enterobacter sp. GN02204","GN02204","SRS940723"	Vance Fowler	2003-08-01	clinical	1802238	USA	Homo sapiens	NULL	NULL	36 N 78.9 W	NULL	NULL	Enterobacter sp. GN02204	Enterobacter kobei	NULL	NULL	208224	NULL	NULL	GN02204	NULL	NULL	PDT000067168.2	2015-06-09	208224	LEEQ	LEEQ00000000.1	NULL	NULL	NULL	0	0	0	0	5	5	NULL	"blaACT-52,catA=HMM,fosA,mcr-10.1,oqxB"	"blaACT-52,catA=HMM,fosA,mcr-10.1,oqxB"	33	"arsA,arsB,arsC,arsD,arsR,asr=HMM,fieF,merA=HMM,merD,merE,merF,merP,merR,merT,ncrA,ncrB,ncrC,pcoA,pcoB,pcoC,pcoD,pcoE,pcoR,pcoS,psi-GI,silA,silB,silC,silE,silF,silP,silR,silS"	0	NULL	3.10.42	2022-10-11.2	COMBINED	1
PDT000067172.2|SAMN03732692|GCA_001023235.1|Enterobacter kobei||GN02275|Microbe	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_001023235.1	Contig	193227	4952986	108	SPAdes v. 3.1.0	Microbe	PRJNA259658	JCVI	SAMN03732692	"Enterobacter sp Enterobacter sp. GN02275","GN02275","SRS953315"	Vance Fowler	2004-02-01	clinical	1802338	USA	Homo sapiens	NULL	bodily fluid	36 N 78.9 W	NULL	NULL	Enterobacter sp Enterobacter sp. GN02275	Enterobacter kobei	NULL	NULL	208224	NULL	NULL	GN02275	NULL	NULL	PDT000067172.2	2015-06-09	208224	LEEK	LEEK00000000.1	NULL	NULL	NULL	0	0	0	0	4	4	NULL	"blaACT-52,catA=HMM,fosA,oqxB"	"blaACT-52,catA=HMM,fosA,oqxB"	32	"arsA,arsB,arsC,arsD,arsR,asr=HMM,fieF,hdeD-GI,hsp20,kefB-GI,ncrA,ncrB,ncrC,pcoA,pcoB,pcoC,pcoD,pcoE,pcoR,pcoS,psi-GI,shsP,silA,silB,silC=PARTIAL_END_OF_CONTIG,silE,silF,silP,silR,trxLHR,yfdX1,yfdX2"	0	NULL	3.10.42	2022-10-11.2	COMBINED	1
PDT000067174.2|SAMN03732691|GCA_001023295.1|Enterobacter kobei||GN02266|Microbe	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_001023295.1	Contig	321699	4954222	47	SPAdes v. 3.1.0	Microbe	PRJNA259658	JCVI	SAMN03732691	"Enterobacter sp Enterobacter sp. GN02266","GN02266","SRS953295"	Vance Fowler	2004-01-01	clinical	1802398	USA	Homo sapiens	NULL	bodily fluid	36 N 78.9 W	NULL	NULL	Enterobacter sp Enterobacter sp. GN02266	Enterobacter kobei	NULL	NULL	208224	NULL	NULL	GN02266	NULL	NULL	PDT000067174.2	2015-06-09	208224	LEEL	LEEL00000000.1	NULL	NULL	NULL	0	0	0	0	6	6	NULL	"aph(3'')-Ib,aph(6)-Id,blaACT-51,catA=HMM,fosA,oqxB"	"aph(3'')-Ib,aph(6)-Id,blaACT-51,catA=HMM,fosA,oqxB"	35	"arsA,arsB,arsC,arsC=HMM,arsD,arsD=HMM,arsR,asr=HMM,fieF,merA=HMM,merA=PARTIAL,merC=HMM,merD,merE,merP,merR,merT,pcoA,pcoB,pcoC,pcoD,pcoE,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS,terD,terW,terZ=PARTIAL"	0	NULL	3.10.42	2022-10-11.2	COMBINED	1
PDT000070180.2|SAMN03197303|GCA_001053395.1|Enterobacter kobei||1323_ECLO|Pathogen: clinical or host-associated	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_001053395.1	Scaffold	61112	5011025	170	ABYSS v. 1.3.5	Pathogen: clinical or host-associated	PRJNA267549	University of Washington	SAMN03197303	"1323_ECLO","SRS746512"	UW clinical laboratory	NULL	clinical	1865788	USA: WA	Homo sapiens	NULL	NULL	NULL	NULL	NULL	1323_ECLO	Enterobacter kobei	NULL	NULL	208224	NULL	NULL	1323_ECLO	NULL	NULL	PDT000070180.2	2015-07-10	208224	JVTR	JVTR00000000.1	NULL	NULL	NULL	0	0	0	0	5	5	NULL	"blaACT-28,catA=HMM,fosA,mcr-10.1,oqxB"	"blaACT-28,catA=HMM,fosA,mcr-10.1,oqxB"	34	"arsA,arsB,arsC,arsD,arsR,asr=HMM,clpK,fieF,hdeD-GI,hsp20,kefB-GI,ncrA,ncrB,ncrC,ncrY,pcoA,pcoB,pcoC,pcoD,pcoR,pcoS,psi-GI,shsP,silA,silB,silC,silE,silF,silP,silR,silS,trxLHR,yfdX1,yfdX2"	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT000070192.2|SAMN03196999|GCA_001053635.1|Enterobacter kobei||1034_ECLO|Pathogen: clinical or host-associated	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_001053635.1	Scaffold	80191	4656094	154	ABYSS v. 1.3.5	Pathogen: clinical or host-associated	PRJNA267549	University of Washington	SAMN03196999	"1034_ECLO","SRS746207"	UW clinical laboratory	NULL	clinical	1866018	USA: WA	Homo sapiens	NULL	NULL	NULL	NULL	NULL	1034_ECLO	Enterobacter kobei	NULL	NULL	208224	NULL	NULL	1034_ECLO	NULL	NULL	PDT000070192.2	2015-07-10	208224	JWFJ	JWFJ00000000.1	NULL	NULL	NULL	0	0	0	0	4	4	NULL	"blaACT-52,catA=HMM,fosA,oqxB"	"blaACT-52,catA=HMM,fosA,oqxB"	8	"arsA,arsB,arsC,arsD,arsR,asr=HMM,fieF,silA"	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT000070197.2|SAMN03197015|GCA_001053725.1|Enterobacter kobei||1049_ECLO|Pathogen: clinical or host-associated	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_001053725.1	Contig	173019	4658133	101	ABYSS v. 1.3.5	Pathogen: clinical or host-associated	PRJNA267549	University of Washington	SAMN03197015	"1049_ECLO","SRS746223"	UW clinical laboratory	NULL	clinical	1866118	USA: WA	Homo sapiens	NULL	NULL	NULL	NULL	NULL	1049_ECLO	Enterobacter kobei	NULL	NULL	208224	NULL	NULL	1049_ECLO	NULL	NULL	PDT000070197.2	2015-07-10	208224	JWET	JWET00000000.1	NULL	NULL	NULL	0	0	0	0	4	4	NULL	"blaACT-52,catA=HMM,fosA,oqxB"	"blaACT-52,catA=HMM,fosA,oqxB"	8	"arsA,arsB,arsC,arsD,arsR,asr=HMM,fieF,silA"	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT000070259.2|SAMN03197661|GCA_001055165.1|Enterobacter kobei||467_ECLO|Pathogen: clinical or host-associated	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_001055165.1	Scaffold	82600	4568432	99	ABYSS v. 1.3.5	Pathogen: clinical or host-associated	PRJNA267549	University of Washington	SAMN03197661	"467_ECLO","SRS746868"	UW clinical laboratory	NULL	clinical	1867558	USA: WA	Homo sapiens	NULL	NULL	NULL	NULL	NULL	467_ECLO	Enterobacter kobei	NULL	NULL	208224	NULL	NULL	467_ECLO	NULL	NULL	PDT000070259.2	2015-07-10	208224	JVFX	JVFX00000000.1	NULL	NULL	NULL	0	0	0	0	3	3	NULL	"blaACT,fosA,oqxB"	"blaACT,fosA,oqxB"	8	"arsA,arsB,arsC,arsD,arsR,asr=HMM,fieF,silA"	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
