#label	FDA_lab_id	HHS_region	IFSAC_category	LibraryLayout	PFGE_PrimaryEnzyme_pattern	PFGE_SecondaryEnzyme_pattern	Platform	Run	asm_acc	asm_level	asm_stats_contig_n50	asm_stats_length_bp	asm_stats_n_contig	assembly_method	attribute_package	bioproject_acc	bioproject_center	biosample_acc	isolate_identifiers	collected_by	collection_date	epi_type	fullasm_id	geo_loc_name	host	host_disease	isolation_source	lat_lon	ontological_term	outbreak	sample_name	scientific_name	serovar	source_type	species_taxid	sra_center	sra_release_date	strain	sequenced_by	project_name	target_acc	target_creation_date	taxid	wgs_acc_prefix	wgs_master_acc	minsame	mindiff	computed_types	number_drugs_resistant	number_drugs_intermediate	number_drugs_susceptible	number_drugs_tested	number_amr_genes	number_core_amr_genes	AST_phenotypes	AMR_genotypes	AMR_genotypes_core	number_stress_genes	stress_genotypes	number_virulence_genes	virulence_genotypes	amrfinder_version	refgene_db_version	amrfinder_analysis_type	amrfinder_applied
PDT000015430.2|SAMN02952930|GCA_000409325.1|Cronobacter universalis NCTC 9529||NCTC 9529|Generic	NULL	NULL	environmental-water	NULL	NULL	NULL	NULL	NULL	GCA_000409325.1	Contig	297135	4334001	35	Celera Assembler v. 01-15-2011	Generic	PRJNA258403	FDA/CFSAN	SAMN02952930	"NCTC 9529","NCTC:9529","gb|AJKW00000000.1"	NULL	NULL	NULL	701128	United Kingdom: London	NULL	NULL	water	NULL	water:chebi_15377	NULL	NULL	Cronobacter universalis NCTC 9529	NULL	NULL	535744	NULL	NULL	NCTC 9529	NULL	NULL	PDT000015430.2	2013-06-07	1074000	AJKW	AJKW00000000.1	NULL	NULL	NULL	0	0	0	0	2	2	NULL	"ampC=HMM,fos=HMM"	"ampC=HMM,fos=HMM"	2	"asr=HMM,fieF"	0	NULL	3.10.42	2022-10-11.2	COMBINED	1
PDT000015431.2|SAMN02952931|GCA_000409345.1|Cronobacter dublinensis subsp. lactaridi LMG 23825||LMG 23825|Generic	NULL	NULL	environmental-factory/production facility	NULL	NULL	NULL	NULL	NULL	GCA_000409345.1	Contig	278912	4453586	95	Celera Assembler v. 01-15-2011	Generic	PRJNA258403	FDA/CFSAN	SAMN02952931	"LMG 23825","LMG:23825","gb|AJKX00000000.1"	NULL	NULL	NULL	701148	Zimbabwe	NULL	NULL	milk powder plant	NULL	milk:uberon_0001913| food (powdered):foodon_00002976| plant:foodon_03411347	NULL	NULL	Cronobacter dublinensis subsp. lactaridi LMG 23825	NULL	NULL	413497	NULL	NULL	LMG 23825	NULL	NULL	PDT000015431.2	2013-06-07	1159496	AJKX	AJKX00000000.1	NULL	NULL	NULL	0	0	0	0	2	2	NULL	"ampC=HMM,fos=HMM"	"ampC=HMM,fos=HMM"	2	"asr=HMM,fieF"	0	NULL	3.10.42	2022-10-11.2	COMBINED	1
PDT000015432.2|SAMN02952932|GCA_000409365.1|Cronobacter dublinensis subsp. lausannensis LMG 23824||LMG 23824|Generic	NULL	NULL	environmental-water	NULL	NULL	NULL	NULL	NULL	GCA_000409365.1	Contig	243660	4613339	105	Celera Assembler v. 2011-01-15	Generic	PRJNA258403	FDA/CFSAN	SAMN02952932	"LMG 23824","LMG:23824","gb|AJKY00000000.1"	NULL	NULL	NULL	701168	Switzerland: Lausanne	NULL	NULL	water fountain basin	NULL	water:chebi_15377| back-arc basin:envo_00002277	NULL	NULL	Cronobacter dublinensis subsp. lausannensis LMG 23824	NULL	NULL	413497	NULL	NULL	LMG 23824	NULL	NULL	PDT000015432.2	2013-06-07	1159560	AJKY	AJKY00000000.1	NULL	NULL	NULL	0	0	0	0	2	2	NULL	"ampC=HMM,fos=HMM"	"ampC=HMM,fos=HMM"	3	"arsC=HMM,asr=HMM,fieF"	0	NULL	3.10.42	2022-10-11.2	COMBINED	1
PDT000015433.2|SAMN02952933|GCA_000409225.1|Cronobacter dublinensis subsp. dublinensis LMG 23823||LMG 23823|Generic	NULL	NULL	environmental-factory/production facility	NULL	NULL	NULL	NULL	NULL	GCA_000409225.1	Contig	249224	4577611	82	Celera Assembler v. 2011-01-15	Generic	PRJNA258403	FDA/CFSAN	SAMN02952933	"LMG 23823","gb|AJKZ00000000.1"	NULL	NULL	NULL	701028	Ireland: Dublin	NULL	NULL	milk powder plant	NULL	milk:uberon_0001913| food (powdered):foodon_00002976| plant:foodon_03411347	NULL	NULL	Cronobacter dublinensis subsp. dublinensis LMG 23823	NULL	NULL	413497	NULL	NULL	LMG 23823	NULL	NULL	PDT000015433.2	2013-06-07	1159554	AJKZ	AJKZ00000000.1	NULL	NULL	NULL	0	0	0	0	2	2	NULL	"ampC=HMM,fos=HMM"	"ampC=HMM,fos=HMM"	3	"arsC=HMM,asr=HMM,fieF"	0	NULL	3.10.42	2022-10-11.2	COMBINED	1
PDT000015435.2|SAMN02952935|GCA_000409385.1|Cronobacter sakazakii ES713||ES713|Generic	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_000409385.1	Contig	58175	4551012	156	Celera Assembler v. 2011-01-15	Generic	PRJNA68023	FDA	SAMN02952935	"ES713","gb|AJLB00000000.1"	NULL	NULL	NULL	701188	USA	NULL	NULL	powdered infant formula	NULL	NULL	NULL	NULL	Cronobacter sakazakii ES713	NULL	NULL	28141	NULL	NULL	ES713	NULL	NULL	PDT000015435.2	2013-06-07	1045857	AJLB	AJLB00000000.1	NULL	NULL	NULL	0	0	0	0	2	2	NULL	"blaCSA-2,fos=HMM"	"blaCSA-2,fos=HMM"	29	"arsA=PARTIAL,arsB,arsC,arsC=HMM,arsD,arsR,asr=HMM,fieF,hdeD-GI=PARTIAL,hsp20,kefB-GI,pcoA=PARTIAL,pcoB,pcoC,pcoD,pcoE,pcoR,pcoS=PARTIAL,psi-GI,shsP,silB,silC,silE,silF,silR,silS,trxLHR,yfdX1,yfdX2"	0	NULL	3.10.42	2022-10-11.2	COMBINED	1
PDT000015436.2|SAMN02952936|GCA_000409405.1|Cronobacter sakazakii ES35||ES35|Generic	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_000409405.1	Contig	67035	4347705	183	Celera Assembler v. 2011-01-15	Generic	PRJNA89113	Cronobacter sakazakii Genome Sequencing Consortium	SAMN02952936	"ES35","gb|AJLC00000000.1"	NULL	NULL	clinical	701208	Israel	Homo sapiens	NULL	NULL	NULL	NULL	NULL	NULL	Cronobacter sakazakii ES35	NULL	NULL	28141	NULL	NULL	ES35	NULL	NULL	PDT000015436.2	2013-06-07	1159614	AJLC	AJLC00000000.1	NULL	NULL	NULL	0	0	0	0	2	2	NULL	"blaCSA-1,fos=HMM"	"blaCSA-1,fos=HMM"	30	"arsA=PARTIAL_END_OF_CONTIG,arsB,arsC,arsD,arsR,asr=HMM,fieF,hdeD-GI,hsp20,kefB-GI,ncrA,ncrB,ncrC,pcoB=PARTIAL_END_OF_CONTIG,pcoC,pcoD,pcoE,pcoR=PARTIAL_END_OF_CONTIG,pcoS=PARTIAL_END_OF_CONTIG,psi-GI,shsP,silA,silB,silC,silF,silR=PARTIAL_END_OF_CONTIG,silS=PARTIAL_END_OF_CONTIG,trxLHR,yfdX1,yfdX2=PARTIAL_END_OF_CONTIG"	0	NULL	3.10.42	2022-10-11.2	COMBINED	1
PDT000016524.2|SAMN02261881|GCA_000463095.2|Cronobacter sakazakii NCIMB 8272||NCIMB 8272|Generic	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_000463095.2	Scaffold	145413	4574024	120	Velvet v. 1.2.09	Generic	PRJNA213036	Nottingham Trent University, UK	SAMN02261881	"Cronobacter sakazakii strain NCIMB 8272","NCIMB 8272","SRS465160"	NULL	1950	clinical	2548768	NULL	Homo sapiens	NULL	NULL	NULL	NULL	NULL	Cronobacter sakazakii strain NCIMB 8272	Cronobacter sakazakii NCIMB 8272	NULL	NULL	28141	NULL	NULL	NCIMB 8272	NULL	NULL	PDT000016524.2	2015-10-29	1367848	AWFW	AWFW00000000.1	NULL	NULL	NULL	0	0	0	0	2	2	NULL	"blaCSA-2,fos=HMM"	"blaCSA-2,fos=HMM"	19	"asr=HMM,clpK,fieF,hsp20,pcoA,pcoB,pcoC,pcoD,pcoE,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS"	0	NULL	3.11.2	2022-12-19.1	COMBINED	1
PDT000016984.2|SAMN02470723|GCA_000467775.2|Cronobacter sakazakii 8399||8399|Generic	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_000467775.2	Scaffold	194832	4654803	58	Velvet v. 1.2.09	Generic	PRJNA218022	Nottingham Trent University, UK	SAMN02470723	"8399","AWSP"	NULL	2000	NULL	2549088	Israel	NULL	NULL	cerebral spinal fluid	NULL	NULL	NULL	AWSP	Cronobacter sakazakii 8399	NULL	NULL	28141	NULL	NULL	8399	NULL	NULL	PDT000016984.2	2015-10-29	1397689	AWSP	AWSP00000000.1	NULL	NULL	NULL	0	0	0	0	2	2	NULL	"blaCSA-2,fos=HMM"	"blaCSA-2,fos=HMM"	22	"asr=HMM,clpK,fieF,hsp20,ncrA,ncrB,ncrC,pcoA,pcoB,pcoC,pcoD,pcoE,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS"	0	NULL	3.11.2	2022-12-19.1	COMBINED	1
PDT000019890.2|SAMN02641531|GCA_000504545.1|Cronobacter malonaticus||CMCC45402|Pathogen: clinical or host-associated	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_000504545.1	Complete Genome	4377544	4559945	3	Newbler v. 2.3; consed v. 20.0	Pathogen: clinical or host-associated	PRJNA217377	the National Institutes for food and drug Control,China	SAMN02641531	"CMCC45402","CP006731"	NULL	NULL	clinical	871738	China	NULL	NULL	milk	NULL	NULL	NULL	CP006731	Cronobacter malonaticus	NULL	NULL	413503	NULL	NULL	CMCC45402	NULL	NULL	PDT000019890.2	2013-12-09	413503	NULL	NULL	NULL	NULL	NULL	0	0	0	0	2	2	NULL	"blaCMA,fos=HMM"	"blaCMA,fos=HMM"	31	"arsA,arsB,arsC,arsD,arsR,asr=HMM,clpK,fieF,hdeD-GI,hsp20,kefB-GI,pcoA,pcoB,pcoC,pcoD,pcoE,pcoR,pcoS,psi-GI,shsP,silA,silB,silC,silE,silF,silP,silR,silS,trxLHR,yfdX1=PARTIAL,yfdX2"	0	NULL	3.11.2	2022-12-19.1	COMBINED	1
PDT000030024.1|SAMD00000350|GCA_000684935.1|Cronobacter sakazakii NBRC 102416||NBRC 102416|MIGS Cultured Bacterial/Archaeal	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_000684935.1	Contig	90626	4548307	100	Newbler v. 2.6	MIGS Cultured Bacterial/Archaeal	PRJDB277	National Institute of Technology and Evaluation	SAMD00000350	"NBRC 102416"	NULL	NULL	clinical	1063258	NULL	Homo sapiens	NULL	NULL	NULL	NULL	NULL	NULL	Cronobacter sakazakii NBRC 102416	NULL	NULL	28141	NULL	NULL	NBRC 102416	NULL	"Cronobacter sakazakii NBRC 102416 genome sequencing project"	PDT000030024.1	2014-05-06	1218104	BAWU	BAWU00000000.1	NULL	NULL	NULL	0	0	0	0	2	2	NULL	"blaCSA-1,fos=HMM"	"blaCSA-1,fos=HMM"	31	"arsA,arsB,arsC,arsC=HMM,arsD,arsR,asr=HMM,fieF,hdeD-GI,hsp20,kefB-GI,pcoA,pcoB,pcoC,pcoD,pcoE,pcoR,pcoS,psi-GI,shsP,silA,silB,silC,silE,silF,silP,silR,silS,trxLHR,yfdX1,yfdX2"	0	NULL	3.10.30	2022-05-26.1	COMBINED	1
PDT000032012.1|SAMN02767826|GCA_000698225.1|Cronobacter sakazakii||HPB5174|Microbe	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_000698225.1	Contig	526913	4444610	84	SPAdes v. 3.0.0	Microbe	PRJNA246467	Health Canada	SAMN02767826	"HPB5174"	NULL	2008-02-21	NULL	1094758	Ireland	NULL	NULL	swab from food processing facility	NULL	NULL	NULL	HPB5174	Cronobacter sakazakii	NULL	NULL	28141	NULL	NULL	HPB5174	NULL	NULL	PDT000032012.1	2014-06-04	28141	JNBN	JNBN00000000.1	NULL	NULL	NULL	0	0	0	0	2	2	NULL	"blaCSA,fos=HMM"	"blaCSA,fos=HMM"	19	"arsC=HMM,asr=HMM,fieF,pcoA,pcoB,pcoC,pcoD,pcoE,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS,yfdX2=PARTIAL_END_OF_CONTIG"	0	NULL	3.10.42	2022-10-11.2	COMBINED	1
PDT000038043.1|SAMN02981213|GCA_000742345.1|Cronobacter malonaticus||687|Pathogen: environmental/food/other	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_000742345.1	Scaffold	640410	4410562	38	Velvet v. 1.2.09	Pathogen: environmental/food/other	PRJNA257994	Nottingham Trent University, UK	SAMN02981213	"687","C_malonaticus_687"	NULL	2004	clinical	1190528	Czech Republic	Homo sapiens	NULL	sputum	Not collected	NULL	NULL	C_malonaticus_687	Cronobacter malonaticus	NULL	NULL	413503	NULL	NULL	687	NULL	NULL	PDT000038043.1	2014-08-20	413503	JPZE	JPZE00000000.1	NULL	NULL	NULL	0	0	0	0	2	2	NULL	"blaCMA,fos=HMM"	"blaCMA,fos=HMM"	17	"asr=HMM,fieF,pcoA,pcoB,pcoC,pcoD,pcoE,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS"	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT000038044.1|SAMN02981212|GCA_000742335.1|Cronobacter malonaticus||685|Pathogen: environmental/food/other	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_000742335.1	Scaffold	22717	4595090	387	Velvet v. 1.2.09	Pathogen: environmental/food/other	PRJNA257993	Nottingham Trent University, UK	SAMN02981212	"685","C_malonaticus_685"	NULL	1977	clinical	1190538	USA	Homo sapiens	NULL	blood	Not collected	NULL	NULL	C_malonaticus_685	Cronobacter malonaticus	NULL	NULL	413503	NULL	NULL	685	NULL	NULL	PDT000038044.1	2014-08-20	413503	JPZD	JPZD00000000.1	NULL	NULL	NULL	0	0	0	0	2	2	NULL	"blaCMA-1,fos=HMM"	"blaCMA-1,fos=HMM"	2	"asr=HMM,fieF"	0	NULL	3.10.42	2022-10-11.2	COMBINED	1
PDT000038045.1|SAMN02981214|GCA_000742355.1|Cronobacter malonaticus||1545|Pathogen: environmental/food/other	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_000742355.1	Scaffold	29358	4553125	489	Velvet v. 1.2.09	Pathogen: environmental/food/other	PRJNA257995	Nottingham Trent University, UK	SAMN02981214	"1545","C_malonaticus_1545"	NULL	1984	clinical	1190558	Czech Republic	Homo sapiens	NULL	feces	Not collected	NULL	NULL	C_malonaticus_1545	Cronobacter malonaticus	NULL	NULL	413503	NULL	NULL	1545	NULL	NULL	PDT000038045.1	2014-08-20	413503	JPZF	JPZF00000000.1	NULL	NULL	NULL	0	0	0	0	2	2	NULL	"blaCMA,fos=HMM"	"blaCMA,fos=HMM"	30	"arsA,arsB,arsC,arsD,arsR,asr=HMM,fieF,hdeD-GI,hsp20,kefB-GI,pcoA,pcoB,pcoC,pcoD,pcoE,pcoR,pcoS,psi-GI,shsP,silA,silB,silC,silE,silF,silP,silR,silS,trxLHR,yfdX1,yfdX2"	0	NULL	3.10.42	2022-10-11.2	COMBINED	1
PDT000038046.1|SAMN02981215|GCA_000742395.1|Cronobacter malonaticus||1558|Pathogen: environmental/food/other	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_000742395.1	Scaffold	26207	4470927	331	Velvet v. 1.2.09	Pathogen: environmental/food/other	PRJNA257996	Nottingham Trent University, UK	SAMN02981215	"1558","C_malonaticus_1558"	NULL	1984	clinical	1190578	Czech Republic	Homo sapiens	NULL	feces	Not collected	NULL	NULL	C_malonaticus_1558	Cronobacter malonaticus	NULL	NULL	413503	NULL	NULL	1558	NULL	NULL	PDT000038046.1	2014-08-20	413503	JPZG	JPZG00000000.1	NULL	NULL	NULL	0	0	0	0	2	2	NULL	"blaCMA,fos=HMM"	"blaCMA,fos=HMM"	26	"arsA,arsB,arsC,arsD,arsR,asr=HMM,fieF,ncrA,ncrB,ncrC,ncrY,pcoA,pcoB,pcoC,pcoD,pcoE,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS"	0	NULL	3.10.42	2022-10-11.2	COMBINED	1
PDT000038047.1|SAMN02981580|GCA_000742405.1|Cronobacter malonaticus||1569|Pathogen: environmental/food/other	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_000742405.1	Scaffold	16381	4534104	532	Velvet v. 1.2.09	Pathogen: environmental/food/other	PRJNA257997	Nottingham Trent University, UK	SAMN02981580	"1569","C_malonaticus_1569"	NULL	2011	clinical	1190598	USA	Homo sapiens	NULL	blood	Not collected	NULL	NULL	C_malonaticus_1569	Cronobacter malonaticus	NULL	NULL	413503	NULL	NULL	1569	NULL	NULL	PDT000038047.1	2014-08-20	413503	JPZH	JPZH00000000.1	NULL	NULL	NULL	0	0	0	0	2	2	NULL	"blaCMA,fos=HMM"	"blaCMA,fos=HMM"	26	"arsC=HMM,asr=HMM,fieF,hdeD-GI,hsp20,kefB-GI=PARTIAL_END_OF_CONTIG,pcoA,pcoB,pcoC,pcoD,pcoE,pcoR,pcoS,psi-GI,shsP,silA,silB,silC,silE,silF,silP,silR,silS,trxLHR,yfdX1,yfdX2"	0	NULL	3.10.42	2022-10-11.2	COMBINED	1
