#label	FDA_lab_id	HHS_region	IFSAC_category	LibraryLayout	PFGE_PrimaryEnzyme_pattern	PFGE_SecondaryEnzyme_pattern	Platform	Run	asm_acc	asm_level	asm_stats_contig_n50	asm_stats_length_bp	asm_stats_n_contig	assembly_method	attribute_package	bioproject_acc	bioproject_center	biosample_acc	isolate_identifiers	collected_by	collection_date	epi_type	fullasm_id	geo_loc_name	host	host_disease	isolation_source	lat_lon	ontological_term	outbreak	sample_name	scientific_name	serovar	source_type	species_taxid	sra_center	sra_release_date	strain	sequenced_by	project_name	target_acc	target_creation_date	taxid	wgs_acc_prefix	wgs_master_acc	minsame	mindiff	computed_types	number_drugs_resistant	number_drugs_intermediate	number_drugs_susceptible	number_drugs_tested	number_amr_genes	number_core_amr_genes	AST_phenotypes	AMR_genotypes	AMR_genotypes_core	number_stress_genes	stress_genotypes	number_virulence_genes	virulence_genotypes	amrfinder_version	refgene_db_version	amrfinder_analysis_type	amrfinder_applied
PDT000070360.2|SAMN03197808|GCA_001057535.1|Enterobacter ludwigii||608_ECLO|Pathogen: clinical or host-associated	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_001057535.1	Contig	48185	4804191	222	ABYSS v. 1.3.5	Pathogen: clinical or host-associated	PRJNA267549	University of Washington	SAMN03197808	"608_ECLO","SRS747014"	UW clinical laboratory	NULL	clinical	1869948	USA: WA	Homo sapiens	NULL	NULL	NULL	NULL	NULL	608_ECLO	Enterobacter ludwigii	NULL	NULL	299767	NULL	NULL	608_ECLO	NULL	NULL	PDT000070360.2	2015-07-10	299767	JVAG	JVAG00000000.1	NULL	NULL	NULL	0	0	0	0	4	4	NULL	"blaACT,catA=HMM,fosA,oqxB"	"blaACT,catA=HMM,fosA,oqxB"	20	"arsA,arsB,arsC,arsC=HMM,arsD,arsR,asr=HMM,fieF,pcoA,pcoC,pcoD,pcoE,pcoR,pcoS,silA,silB,silC,silF,silR,silS"	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT000081398.2|SAMN03861996|GCA_001263115.1|Enterobacter ludwigii||AOUC-8/14|Microbe	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_001263115.1	Contig	695071	4766022	15	A5-miseq v. 20140604	Microbe	PRJNA290024	University of Siena	SAMN03861996	"AOUC-8/14","AOUC-8/14_rectal_swab"	NULL	2014-08-29	clinical	2199158	Italy: Careggi University Hospital, Careggi, Florence	Homo sapiens	NULL	rectal swab from female	43.8051 N 11.2548 E	NULL	NULL	AOUC-8/14_rectal_swab	Enterobacter ludwigii	NULL	NULL	299767	NULL	NULL	AOUC-8/14	NULL	NULL	PDT000081398.2	2015-08-07	299767	LGIV	LGIV00000000.1	NULL	NULL	NULL	0	0	0	0	5	5	NULL	"blaACT,blaNMC-A,catA=HMM,fosA2,oqxB"	"blaACT,blaNMC-A,catA=HMM,fosA2,oqxB"	4	"arsC=HMM,asr=HMM,fieF,silA"	0	NULL	3.11.2	2022-12-19.1	COMBINED	1
PDT000103187.2|SAMN04407776|GCA_001518205.1|Enterobacter ludwigii||GN03638|Pathogen: clinical or host-associated	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_001518205.1	Contig	47667	5003459	167	SPAdes v. 3.1.1	Pathogen: clinical or host-associated	PRJNA259658	JCVI	SAMN04407776	"GCID_ENTE_00236_biosample","GN03638","SRS1247647"	Vance Fowler	2010	clinical	2794818	USA	Homo sapiens	Bloodstream infection	NULL	36 N 78.9 W	NULL	NULL	NULL	Enterobacter ludwigii	NULL	NULL	299767	NULL	NULL	GN03638	NULL	NULL	PDT000103187.2	2016-01-19	299767	LRCI	LRCI00000000.1	NULL	NULL	NULL	0	0	0	0	4	4	NULL	"blaACT,catA=HMM,fosA2,oqxB=PARTIAL_END_OF_CONTIG"	"blaACT,catA=HMM,fosA2,oqxB=PARTIAL_END_OF_CONTIG"	19	"arsC=HMM,asr=HMM,fieF,pcoA,pcoC,pcoD,pcoE,pcoR,pcoS,silA,silB,silC,silF,silP,silR,silS,terD,terW,terZ"	0	NULL	3.10.42	2022-10-11.2	COMBINED	1
PDT000124418.2|SAMEA2273485|GCA_900075145.1|Enterobacter ludwigii||e1026|Generic	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_900075145.1	Scaffold	494790	4725159	27	NULL	Generic	PRJEB5065	Wellcome Sanger Institute	SAMEA2273485	"ERS380880","MDR0182-sc-1792048","e1026"	NULL	2005	clinical	3167978	United Kingdom	Homo sapiens	NULL	blood	NULL	NULL	NULL	NULL	Enterobacter ludwigii	NULL	NULL	299767	NULL	NULL	e1026	NULL	NULL	PDT000124418.2	2016-04-06	299767	FJWD	FJWD00000000.1	NULL	NULL	NULL	0	0	0	0	4	4	NULL	"blaACT-109,catA=HMM,fosA2,oqxB"	"blaACT-109,catA=HMM,fosA2,oqxB"	5	"arsC=HMM,asr=HMM,fieF,silA,silR"	0	NULL	3.10.42	2022-10-11.2	COMBINED	1
PDT000124507.2|SAMEA2273503|GCA_900075935.1|Enterobacter ludwigii||e1617|Generic	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_900075935.1	Scaffold	229677	4784689	37	NULL	Generic	PRJEB5065	Wellcome Sanger Institute	SAMEA2273503	"ERS380898","MDR0308-sc-1792066","e1617"	NULL	2007	clinical	3170278	United Kingdom	Homo sapiens	NULL	blood	NULL	NULL	NULL	NULL	Enterobacter ludwigii	NULL	NULL	299767	NULL	NULL	e1617	NULL	NULL	PDT000124507.2	2016-04-06	299767	FJZU	FJZU00000000.1	NULL	NULL	NULL	0	0	0	0	4	4	NULL	"blaACT,catA=HMM,fosA,oqxB"	"blaACT,catA=HMM,fosA,oqxB"	5	"arsC=HMM,asr=HMM,fieF,silA,silR"	0	NULL	3.10.42	2022-10-11.2	COMBINED	1
PDT000130141.2|SAMEA2273189|GCA_900077345.1|Enterobacter ludwigii||e558|Generic	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_900077345.1	Scaffold	158439	5091497	62	NULL	Generic	PRJEB5065	Wellcome Sanger Institute	SAMEA2273189	"ERS380584","MDR0083-sc-1791722","e558"	NULL	2003	clinical	3224358	United Kingdom	Homo sapiens	NULL	blood	NULL	NULL	NULL	NULL	Enterobacter ludwigii	NULL	NULL	299767	NULL	NULL	e558	NULL	NULL	PDT000130141.2	2016-05-09	299767	FKEY	FKEY00000000.1	NULL	NULL	NULL	0	0	0	0	4	4	NULL	"blaACT,catA=HMM,fosA2,oqxB"	"blaACT,catA=HMM,fosA2,oqxB"	25	"arsC=HMM,asr=HMM,fieF,hdeD-GI,hsp20,kefB-GI,pcoA,pcoB,pcoC,pcoD,pcoR,pcoS,psi-GI,shsP,silA,silB,silC,silE,silF,silP,silR,silS,trxLHR,yfdX1,yfdX2"	0	NULL	3.10.42	2022-10-11.2	COMBINED	1
PDT000130189.2|SAMEA2273255|GCA_900077925.1|Enterobacter ludwigii||e864|Generic	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_900077925.1	Scaffold	234939	4786532	36	NULL	Generic	PRJEB5065	Wellcome Sanger Institute	SAMEA2273255	"ERS380650","MDR0153-sc-1791789","e864"	NULL	2004	clinical	3225318	United Kingdom	Homo sapiens	NULL	blood	NULL	NULL	NULL	NULL	Enterobacter ludwigii	NULL	NULL	299767	NULL	NULL	e864	NULL	NULL	PDT000130189.2	2016-05-09	299767	FKHG	FKHG00000000.1	NULL	NULL	NULL	0	0	0	0	4	4	NULL	"blaACT,catA=HMM,fosA,oqxB"	"blaACT,catA=HMM,fosA,oqxB"	5	"arsC=HMM,asr=HMM,fieF,silA,silR"	0	NULL	3.10.42	2022-10-11.2	COMBINED	1
PDT000130259.2|SAMEA2273452|GCA_900076575.1|Enterobacter ludwigii||e2350|Generic	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_900076575.1	Scaffold	491260	4963845	40	NULL	Generic	PRJEB5065	Wellcome Sanger Institute	SAMEA2273452	"ERS380847","MDR0380-sc-1792014","e2350"	NULL	2010	clinical	3226738	United Kingdom	Homo sapiens	NULL	blood	NULL	NULL	NULL	NULL	Enterobacter ludwigii	NULL	NULL	299767	NULL	NULL	e2350	NULL	NULL	PDT000130259.2	2016-05-09	299767	FKCG	FKCG00000000.1	NULL	NULL	NULL	0	0	0	0	5	5	NULL	"blaACT,blaNMC-A,catA=HMM,fosA,oqxB"	"blaACT,blaNMC-A,catA=HMM,fosA,oqxB"	5	"arsC=HMM,asr=HMM,fieF,silA,silR"	0	NULL	3.10.42	2022-10-11.2	COMBINED	1
PDT000141589.2|SAMN05170079||Enterobacter ludwigii||Pasteur MLST -|Pathogen: clinical or host-associated	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	SRR3982279	NULL	NULL	871943	5021624	22	NULL	Pathogen: clinical or host-associated	PRJNA288601	Centers for Disease Control and Prevention.  Division of Healthcare Quality Promotion	SAMN05170079	"DHQP1300309","MUGSI_18","Pasteur MLST -","SRS1590886"	CDC	2012-11-15	clinical	NULL	USA	Homo sapiens	NULL	urine	NULL	NULL	NULL	DHQP1300309	Enterobacter ludwigii	NULL	NULL	299767	CDC-DHQP-CEMB	2016-07-28	Pasteur MLST -	NULL	NULL	PDT000141589.2	2016-07-28	299767	NULL	NULL	NULL	NULL	NULL	13	0	9	26	5	5	"amikacin=S,amoxicillin-clavulanic acid=R,ampicillin=R,aztreonam=R,cefazolin=R,cefepime=S,cefotaxime=R,cefotaxime-clavulanic acid=ND,cefoxitin=R,ceftazidime=R,ceftazidime-clavulanic acid=ND,ceftriaxone=R,ciprofloxacin=S,colistin=ND,doripenem=R,ertapenem=R,gentamicin=S,imipenem=R,levofloxacin=S,meropenem=R,piperacillin-tazobactam=R,polymyxin B=ND,tetracycline=S,tigecycline=S,tobramycin=S,trimethoprim-sulfamethoxazole=S"	"blaACT,blaNMC-A,fosA,oqxA,oqxB"	"blaACT,blaNMC-A,fosA,oqxA,oqxB"	2	"fieF,silA"	0	NULL	3.11.2	2023-02-23.1	NUCLEOTIDE	1
PDT000143911.2|SAMN05170162||Enterobacter ludwigii|||Pathogen: clinical or host-associated	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	SRR4017817	NULL	NULL	665541	5025067	29	NULL	Pathogen: clinical or host-associated	PRJNA288601	Centers for Disease Control and Prevention.  Division of Healthcare Quality Promotion	SAMN05170162	"DHQP1302020","MUGSI_223","SRS1608948"	CDC	2013-08-26	clinical	NULL	USA	Homo sapiens	NULL	urine	NULL	NULL	NULL	DHQP1302020	Enterobacter ludwigii	NULL	NULL	299767	CDC-DHQP-CEMB	2016-08-10	NULL	NULL	NULL	PDT000143911.2	2019-11-01	299767	NULL	NULL	NULL	NULL	NULL	8	2	12	26	4	4	"amikacin=S,amoxicillin-clavulanic acid=R,ampicillin=R,aztreonam=R,cefazolin=R,cefepime=S,cefotaxime=R,cefotaxime-clavulanic acid=ND,cefoxitin=R,ceftazidime=R,ceftazidime-clavulanic acid=ND,ceftriaxone=R,ciprofloxacin=S,colistin=ND,doripenem=S,ertapenem=I,gentamicin=S,imipenem=S,levofloxacin=S,meropenem=S,piperacillin-tazobactam=I,polymyxin B=ND,tetracycline=S,tigecycline=S,tobramycin=S,trimethoprim-sulfamethoxazole=S"	"blaACT,fosA,oqxA,oqxB"	"blaACT,fosA,oqxA,oqxB"	3	"fieF,silA,silR"	0	NULL	3.11.2	2023-02-23.1	NUCLEOTIDE	1
PDT000153259.2|SAMN04572595|GCA_001631555.1|Enterobacter ludwigii||GN04920|Pathogen: clinical or host-associated	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_001631555.1	Contig	82088	4924730	92	SPAdes v. 3.1.1	Pathogen: clinical or host-associated	PRJNA259658	JCVI	SAMN04572595	"GCID_ENTE_00265_biosample","GN04920","SRS1360368"	Vance Fowler	2012	clinical	3208318	USA	Homo sapiens	Bloodstream infection	NULL	36 N 78.9 W	NULL	NULL	NULL	Enterobacter ludwigii	NULL	NULL	299767	NULL	NULL	GN04920	NULL	NULL	PDT000153259.2	2016-04-25	299767	LVTW	LVTW00000000.1	NULL	NULL	NULL	0	0	0	0	4	4	NULL	"blaACT,catA=HMM,fosA,oqxB"	"blaACT,catA=HMM,fosA,oqxB"	8	"arsC=HMM,asr=HMM,fieF,silA,silR,terD,terW,terZ"	0	NULL	3.10.42	2022-10-11.2	COMBINED	1
PDT000153269.2|SAMN05462048|GCA_001698955.1|Enterobacter ludwigii||NCR3|Microbe	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_001698955.1	Contig	771694	4779415	23	A5 Miseq v. June-2016	Microbe	PRJNA335780	LaTrobe University	SAMN05462048	"NCR3"	NULL	2014	NULL	3373108	Australia: Melbourne	Carpobrotus rossii	NULL	rhizosphere	NULL	NULL	NULL	NCR3	Enterobacter ludwigii	NULL	NULL	299767	NULL	NULL	NCR3	NULL	NULL	PDT000153269.2	2016-08-05	299767	MCGF	MCGF00000000.1	NULL	NULL	NULL	0	0	0	0	4	4	NULL	"blaACT,catA=HMM,fosA2,oqxB"	"blaACT,catA=HMM,fosA2,oqxB"	11	"arsC=HMM,asr=HMM,fieF,silA,silB,silC,silE,silF,silP,silR,silS"	0	NULL	3.10.30	2022-05-26.1	COMBINED	1
PDT000153278.2|SAMN05787341|GCA_001750725.1|Enterobacter ludwigii||EN-119|MIGS Cultured Bacterial/Archaeal	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_001750725.1	Complete Genome	4857439	4952770	2	HGAP v. HGAP3	MIGS Cultured Bacterial/Archaeal	PRJNA343411	Zhejiang Sci-Tech University	SAMN05787341	"EN-119","Strain EN-119"	NULL	NULL	clinical	3479958	NULL	Homo sapiens	NULL	NULL	NULL	NULL	NULL	Strain EN-119	Enterobacter ludwigii	NULL	NULL	299767	NULL	NULL	EN-119	NULL	NULL	PDT000153278.2	2016-10-03	299767	NULL	NULL	NULL	NULL	NULL	0	0	0	0	4	4	NULL	"blaACT,catA=HMM,fosA,oqxB"	"blaACT,catA=HMM,fosA,oqxB"	5	"arsC=HMM,asr=HMM,fieF,silA,silR"	0	NULL	3.11.2	2023-04-17.1	COMBINED	1
PDT000172569.3|SAMN05428986|GCA_900142835.1|Enterobacter ludwigii||PDC34|MIGS Cultured Bacterial/Archaeal	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_900142835.1	Scaffold	697266	4683223	19	NULL	MIGS Cultured Bacterial/Archaeal	PRJEB18393	DOE - JOINT GENOME INSTITUTE	SAMN05428986	"Gp0136775","PDC34","SRS1686428"	NULL	NULL	NULL	3778788	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Enterobacter ludwigii	NULL	NULL	299767	NULL	NULL	PDC34	NULL	NULL	PDT000172569.3	2016-12-09	299767	FRCI	FRCI00000000.1	NULL	NULL	NULL	0	0	0	0	4	4	NULL	"blaACT,catA=HMM,fosA,oqxB"	"blaACT,catA=HMM,fosA,oqxB"	5	"arsC=HMM,asr=HMM,fieF,silA,silR"	0	NULL	3.11.2	2023-04-17.1	COMBINED	1
PDT000191955.2|SAMN05589724|GCA_002022405.1|Enterobacter ludwigii||A3203|Microbe	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_002022405.1	Scaffold	792170	4812349	17	CLC Genomics Workbench v. 8.0.3	Microbe	PRJNA339171	USDA	SAMN05589724	"A3203","Enterobacter ludwigii A3203","NRRL:B-50233","SRS1841900"	NULL	NULL	NULL	4185638	NULL	not collected	NULL	rhizosphere	NULL	NULL	NULL	Enterobacter ludwigii A3203	Enterobacter ludwigii	NULL	NULL	299767	NULL	NULL	A3203	NULL	NULL	PDT000191955.2	2017-03-07	299767	MSDM	MSDM00000000.1	NULL	NULL	NULL	0	0	0	0	4	4	NULL	"blaACT,catA=HMM,fosA2,oqxB"	"blaACT,catA=HMM,fosA2,oqxB"	18	"arsC=HMM,asr=HMM,fieF,pcoA,pcoB,pcoC,pcoD,pcoE,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS"	0	NULL	3.10.30	2022-05-26.1	COMBINED	1
PDT000193827.2|SAMN06130962|GCA_002025685.1|Enterobacter ludwigii||AA4|Microbe	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_002025685.1	Complete Genome	4799256	4799256	1	HGAP v. OCT-2015	Microbe	PRJNA357031	Harvard University	SAMN06130962	"AA4","Enterobacter cloacae AA4"	NULL	2012-12	NULL	4197038	USA:Boston	Zea mays	NULL	root	NULL	NULL	NULL	Enterobacter cloacae AA4	Enterobacter ludwigii	NULL	NULL	299767	NULL	NULL	AA4	NULL	NULL	PDT000193827.2	2017-03-13	299767	NULL	NULL	NULL	NULL	NULL	0	0	0	0	4	4	NULL	"blaACT,catA=HMM,fosA,oqxB"	"blaACT,catA=HMM,fosA,oqxB"	4	"arsC=HMM,asr=HMM,fieF,silA"	0	NULL	3.10.42	2022-10-11.2	COMBINED	1
