#label	FDA_lab_id	HHS_region	IFSAC_category	LibraryLayout	PFGE_PrimaryEnzyme_pattern	PFGE_SecondaryEnzyme_pattern	Platform	Run	asm_acc	asm_level	asm_stats_contig_n50	asm_stats_length_bp	asm_stats_n_contig	assembly_method	attribute_package	bioproject_acc	bioproject_center	biosample_acc	isolate_identifiers	collected_by	collection_date	epi_type	fullasm_id	geo_loc_name	host	host_disease	isolation_source	lat_lon	ontological_term	outbreak	sample_name	scientific_name	serovar	source_type	species_taxid	sra_center	sra_release_date	strain	sequenced_by	project_name	target_acc	target_creation_date	taxid	wgs_acc_prefix	wgs_master_acc	minsame	mindiff	computed_types	number_drugs_resistant	number_drugs_intermediate	number_drugs_susceptible	number_drugs_tested	number_amr_genes	number_core_amr_genes	AST_phenotypes	AMR_genotypes	AMR_genotypes_core	number_stress_genes	stress_genotypes	number_virulence_genes	virulence_genotypes	amrfinder_version	refgene_db_version	amrfinder_analysis_type	amrfinder_applied
PDT000019311.1|SAMN02470990|GCA_000496035.1|Elizabethkingia anophelis NUH6||NUH6|Generic	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_000496035.1	Contig	132746	4123800	74	CLC NGS Cell v. 6.0.3	Generic	PRJNA205482	SCELSE	SAMN02470990	"ASYJ","NUH6"	NULL	2012	NULL	855718	Singapore	NULL	NULL	hand hygiene sink aerator of the surgical stepdown ward in National University Hospital	NULL	NULL	NULL	ASYJ	Elizabethkingia anophelis NUH6	NULL	NULL	1117645	NULL	NULL	NUH6	NULL	NULL	PDT000019311.1	2013-11-07	1338016	ASYJ	ASYJ00000000.1	NULL	NULL	NULL	0	0	0	0	6	6	NULL	"aadS=HMM,bla=HMM,blaB-1,blaCME,blaGOB-26,catB=HMM"	"aadS=HMM,bla=HMM,blaB-1,blaCME,blaGOB-26,catB=HMM"	0	NULL	0	NULL	3.10.42	2022-08-09.1	COMBINED	1
PDT000019312.1|SAMN02470986|GCA_000496055.1|Elizabethkingia anophelis NUH11||NUH11|Generic	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_000496055.1	Contig	264278	4091484	59	CLC NGS Cell v. 6.0.3	Generic	PRJNA205483	SCELSE	SAMN02470986	"ASYK","NUH11"	NULL	2012	NULL	855738	Singapore	NULL	NULL	hand hygiene sink aerator of the neonatal ICU ward of National University Hospital	NULL	NULL	NULL	ASYK	Elizabethkingia anophelis NUH11	NULL	NULL	1117645	NULL	NULL	NUH11	NULL	NULL	PDT000019312.1	2013-11-07	1338017	ASYK	ASYK00000000.1	NULL	NULL	NULL	0	0	0	0	7	7	NULL	"aadS=HMM,arr=HMM,bla=HMM,blaB-1,blaCME,blaGOB-26,catB=HMM"	"aadS=HMM,arr=HMM,bla=HMM,blaB-1,blaCME,blaGOB-26,catB=HMM"	0	NULL	0	NULL	3.10.42	2022-08-09.1	COMBINED	1
PDT000030384.1|SAMEA3139011|GCA_000689455.1|Elizabethkingia anophelis||V0378064|Generic	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_000689455.1	Scaffold	173573	4036754	214	NULL	Generic	PRJEB5242	Institut Pasteur	SAMEA3139011	"ERS610946","GCA_000689455","V0378064"	NULL	NULL	NULL	1067938	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Elizabethkingia anophelis	NULL	NULL	1117645	NULL	NULL	V0378064	NULL	NULL	PDT000030384.1	2014-05-12	1117645	CCAB	CCAB000000000.1	NULL	NULL	NULL	0	0	0	0	9	9	NULL	"aadS=HMM,arr=HMM,bla=HMM,blaB-17,blaCME,blaGOB-21,catB=HMM,lnu(H),tet(X2)"	"aadS=HMM,arr=HMM,bla=HMM,blaB-17,blaCME,blaGOB-21,catB=HMM,lnu(H),tet(X2)"	2	"merA=HMM,pcoC=PARTIAL_END_OF_CONTIG"	0	NULL	3.10.42	2022-08-09.1	COMBINED	1
PDT000030386.1|SAMEA3139014|GCA_000689515.1|Elizabethkingia anophelis||Po0527107|Generic	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_000689515.1	Contig	161028	4032057	89	NULL	Generic	PRJEB5243	Institut Pasteur	SAMEA3139014	"ERS610949","GCA_000689515","Po0527107"	NULL	NULL	NULL	1067998	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Elizabethkingia anophelis	NULL	NULL	1117645	NULL	NULL	Po0527107	NULL	NULL	PDT000030386.1	2014-05-12	1117645	CCAC	CCAC000000000.1	NULL	NULL	NULL	0	0	0	0	9	9	NULL	"aadS=HMM,arr=HMM,bla=HMM,blaB-17,blaCME,blaGOB-21,catB=HMM,lnu(H),tet(X2)"	"aadS=HMM,arr=HMM,bla=HMM,blaB-17,blaCME,blaGOB-21,catB=HMM,lnu(H),tet(X2)"	1	"merA=HMM"	0	NULL	3.10.42	2022-08-09.1	COMBINED	1
PDT000036107.1|SAMN02797821|GCA_000735205.1|Elizabethkingia anophelis||B2D|Microbe	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_000735205.1	Contig	128773	3936249	50	CLC Genomics Workbench v. 7	Microbe	PRJNA248328	University of Malaya	SAMN02797821	"B2D","Elizabethkingia menigoseptica B2D"	NULL	2013-04	NULL	1180638	Malaysia	NULL	NULL	Dental Plaque	NULL	NULL	NULL	Elizabethkingia menigoseptica B2D	Elizabethkingia anophelis	NULL	NULL	1117645	NULL	NULL	B2D	NULL	NULL	PDT000036107.1	2014-07-28	1117645	JNCG	JNCG00000000.1	NULL	NULL	NULL	0	0	0	0	6	6	NULL	"aadS=HMM,bla=HMM,blaB-14,blaCME,blaGOB-40,catB=HMM"	"aadS=HMM,bla=HMM,blaB-14,blaCME,blaGOB-40,catB=HMM"	0	NULL	0	NULL	3.10.42	2022-08-09.1	COMBINED	1
PDT000066567.1|SAMN03704061|GCA_001011675.1|Elizabethkingia anophelis FMS-007||FMS-007|Generic	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_001011675.1	Complete Genome	3938967	3938967	1	SOAPdenovo v. 1.05	Generic	PRJNA210135	Fudan University	SAMN03704061	"FMS-007","gb|CP006576"	NULL	NULL	NULL	1783078	China	NULL	NULL	sputum	NULL	NULL	NULL	NULL	Elizabethkingia anophelis FMS-007	NULL	NULL	1117645	NULL	NULL	FMS-007	NULL	NULL	PDT000066567.1	2015-05-21	1352940	NULL	NULL	NULL	NULL	NULL	0	0	0	0	6	6	NULL	"aadS=HMM,bla=HMM,blaB-33,blaCME,blaGOB-42,catB=HMM"	"aadS=HMM,bla=HMM,blaB-33,blaCME,blaGOB-42,catB=HMM"	0	NULL	0	NULL	3.11.2	2022-12-19.1	COMBINED	1
PDT000070096.1|SAMEA3158491|GCA_001050935.1|Elizabethkingia anophelis PW2809|||Generic	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_001050935.1	Scaffold	29223	3922153	278	NULL	Generic	PRJEB5025	HKU	SAMEA3158491	"CBYE01","ERS620443","PW2809"	NULL	NULL	NULL	1862388	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Elizabethkingia anophelis PW2809	NULL	NULL	1117645	NULL	NULL	NULL	NULL	NULL	PDT000070096.1	2015-07-09	1450700	CBYE	CBYE000000000.1	NULL	NULL	NULL	0	0	0	0	6	6	NULL	"aadS=HMM,bla=HMM,blaB-1,blaCME,blaGOB-5,catB=HMM"	"aadS=HMM,bla=HMM,blaB-1,blaCME,blaGOB-5,catB=HMM"	0	NULL	0	NULL	3.10.40	2022-08-09.1	COMBINED	1
PDT000070124.1|SAMN03491119|GCA_001051975.1|Elizabethkingia anophelis||As1|Microbe	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_001051975.1	Contig	491796	3590869	12	MIRA v. 4.0	Microbe	PRJNA272632	The Pennsylvania State University	SAMN03491119	"As1","Elizabethkingia anophelis as1","SRS1250947"	NULL	2013-04-24	NULL	1864348	USA	Anopheles gambiae	NULL	whole mosquito body	NULL	NULL	NULL	Elizabethkingia anophelis as1	Elizabethkingia anophelis	NULL	NULL	1117645	NULL	NULL	As1	NULL	NULL	PDT000070124.1	2015-07-10	1117645	LFKT	LFKT00000000.1	NULL	NULL	NULL	0	0	0	0	5	5	NULL	"aadS=HMM,bla=HMM,blaB-18,blaGOB-20,catB=HMM"	"aadS=HMM,bla=HMM,blaB-18,blaGOB-20,catB=HMM"	0	NULL	0	NULL	3.10.42	2022-08-09.1	COMBINED	1
PDT000101144.1|SAMN04272205|GCA_001482795.1|Elizabethkingia anophelis||12012-2 PRCM|Pathogen: clinical or host-associated	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_001482795.1	Contig	103552	4023312	83	SOAPdenovo v. 2.04-r240	Pathogen: clinical or host-associated	PRJNA302576	Huaqiao University	SAMN04272205	"12012-2 PRCM","SRS1208154"	Desong Ming	2009	clinical	2751678	China: Quanzhou, Fujian, Quanzhou Hospital	Homo sapiens	respiratory infection	sputum	24.9 N 118.6 E	NULL	NULL	12012-2 PRCM	Elizabethkingia anophelis	NULL	NULL	1117645	NULL	NULL	12012-2 PRCM	NULL	NULL	PDT000101144.1	2015-12-28	1117645	LPXG	LPXG00000000.1	NULL	NULL	NULL	0	0	0	0	11	11	NULL	"aadS,aadS=HMM,arr=HMM,bla=HMM,blaB-29,blaCME,blaGOB-38,catB=HMM,ere(D),erm=HMM,lnu(H)=MISTRANSLATION"	"aadS,aadS=HMM,arr=HMM,bla=HMM,blaB-29,blaCME,blaGOB-38,catB=HMM,ere(D),erm=HMM,lnu(H)=MISTRANSLATION"	1	"merA=HMM"	0	NULL	3.10.42	2022-08-09.1	COMBINED	1
PDT000103230.1|SAMN04254555|GCA_001521755.1|Elizabethkingia meningoseptica||KC1913|Microbe	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_001521755.1	Scaffold	599592	3853643	45	CLC Genomics Workbench assembler v. June-2015	Microbe	PRJNA301708	CDC	SAMN04254555	"Elizabethkingia meningoseptica, strain KC1913","KC1913"	NULL	1949	clinical	2798408	USA: Massachusetts	Homo sapiens	NULL	cerebrospinal fluid	NULL	NULL	NULL	Elizabethkingia meningoseptica, strain KC1913	Elizabethkingia meningoseptica	NULL	NULL	238	NULL	NULL	KC1913	NULL	NULL	PDT000103230.1	2016-01-21	238	LNOH	LNOH00000000.1	NULL	NULL	NULL	0	0	0	0	5	5	NULL	"aadS=HMM,bla=HMM,blaB-19,blaGOB-22,catB=HMM"	"aadS=HMM,bla=HMM,blaB-19,blaGOB-22,catB=HMM"	0	NULL	0	NULL	3.10.42	2022-08-09.1	COMBINED	1
PDT000103231.1|SAMN04254539|GCA_001521815.1|Elizabethkingia anophelis||0422|Microbe	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_001521815.1	Scaffold	361029	3959896	26	Celera Assembler v. August-2015	Microbe	PRJNA301708	CDC	SAMN04254539	"0422","Elizabethkingia genomospecies 1 strain 0422"	NULL	1950	clinical	2798428	USA: Florida	Homo sapiens	NULL	blood	NULL	NULL	NULL	Elizabethkingia genomospecies 1 strain 0422	Elizabethkingia anophelis	NULL	NULL	1117645	NULL	NULL	0422	NULL	NULL	PDT000103231.1	2016-01-21	1117645	LNOG	LNOG00000000.1	NULL	NULL	NULL	0	0	0	0	7	7	NULL	"aadS=HMM,arr=HMM,bla=HMM,blaB-1,blaCME-1,blaGOB-5,catB=HMM"	"aadS=HMM,arr=HMM,bla=HMM,blaB-1,blaCME-1,blaGOB-5,catB=HMM"	0	NULL	0	NULL	3.10.42	2022-08-09.1	COMBINED	1
PDT000115212.2|SAMN04567729|GCA_016088795.2|Elizabethkingia anophelis||CSID_3000515960|Pathogen: clinical or host-associated	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	SRR3240397	GCA_016088795.2	Contig	473185	4309924	22	SKESA v. 2.2	Pathogen: clinical or host-associated	PRJNA315668	Bacterial Special Pathogens Branch (CDC)	SAMN04567729	"CSID_3000515960","SRS1349723"	NULL	2016-02-01	clinical	33504828	USA: WI	Homo sapiens	NULL	NULL	NULL	NULL	NULL	NULL	Elizabethkingia anophelis	NULL	NULL	1117645	CDC-SBRL	2016-03-18	CSID_3000515960	NULL	NULL	PDT000115212.2	2016-03-18	1117645	AAXWIB	AAXWIB000000000.2	NULL	NULL	NULL	0	0	0	0	6	6	NULL	"aadS=HMM,bla=HMM,blaB-17,blaCME,blaGOB-20,catB=HMM"	"aadS=HMM,bla=HMM,blaB-17,blaCME,blaGOB-20,catB=HMM"	0	NULL	0	NULL	3.10.24	2022-04-04.1	COMBINED	1
PDT000115213.2|SAMN04567730|GCA_016088775.2|Elizabethkingia anophelis||CSID_3000515962|Pathogen: clinical or host-associated	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	SRR3240398	GCA_016088775.2	Contig	525828	4182393	20	SKESA v. 2.2	Pathogen: clinical or host-associated	PRJNA315668	Bacterial Special Pathogens Branch (CDC)	SAMN04567730	"CSID_3000515962","SRS1349722"	NULL	2016-02-01	clinical	33504798	USA: WI	Homo sapiens	NULL	NULL	NULL	NULL	NULL	NULL	Elizabethkingia anophelis	NULL	NULL	1117645	CDC-SBRL	2016-03-18	CSID_3000515962	NULL	NULL	PDT000115213.2	2016-03-18	1117645	AAXWIC	AAXWIC000000000.2	NULL	NULL	NULL	0	0	0	0	6	6	NULL	"aadS=HMM,bla=HMM,blaB-17,blaCME,blaGOB-20,catB=HMM"	"aadS=HMM,bla=HMM,blaB-17,blaCME,blaGOB-20,catB=HMM"	0	NULL	0	NULL	3.10.24	2022-04-04.1	COMBINED	1
PDT000115214.2|SAMN04567731|GCA_016088655.2|Elizabethkingia anophelis||CSID_3000516026|Pathogen: clinical or host-associated	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	SRR3240399	GCA_016088655.2	Contig	525828	4197768	21	SKESA v. 2.2	Pathogen: clinical or host-associated	PRJNA315668	Bacterial Special Pathogens Branch (CDC)	SAMN04567731	"CSID_3000516026","SRS1349744"	NULL	2016-02-01	clinical	33504808	USA: WI	Homo sapiens	NULL	NULL	NULL	NULL	NULL	NULL	Elizabethkingia anophelis	NULL	NULL	1117645	CDC-SBRL	2016-03-18	CSID_3000516026	NULL	NULL	PDT000115214.2	2016-03-18	1117645	AAXWHY	AAXWHY000000000.2	NULL	NULL	NULL	0	0	0	0	6	6	NULL	"aadS=HMM,bla=HMM,blaB-17,blaCME,blaGOB-20,catB=HMM"	"aadS=HMM,bla=HMM,blaB-17,blaCME,blaGOB-20,catB=HMM"	0	NULL	0	NULL	3.10.24	2022-04-04.1	COMBINED	1
PDT000115215.4|SAMN04567732|GCA_016088455.2|Elizabethkingia anophelis||CSID_3000516067|Pathogen: clinical or host-associated	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	SRR3710656	GCA_016088455.2	Contig	473253	4363894	24	SKESA v. 2.2	Pathogen: clinical or host-associated	PRJNA315668	Bacterial Special Pathogens Branch (CDC)	SAMN04567732	"CSID_3000516067","SRS1349743"	NULL	2016-02-01	clinical	33502878	USA: WI	Homo sapiens	NULL	NULL	NULL	NULL	NULL	NULL	Elizabethkingia anophelis	NULL	NULL	1117645	CDC-SBRL	2016-06-22	CSID_3000516067	NULL	NULL	PDT000115215.4	2016-06-22	1117645	AAXWGB	AAXWGB000000000.2	NULL	NULL	NULL	0	0	0	0	6	6	NULL	"aadS=HMM,bla=HMM,blaB-17,blaCME,blaGOB-20,catB=HMM"	"aadS=HMM,bla=HMM,blaB-17,blaCME,blaGOB-20,catB=HMM"	0	NULL	0	NULL	3.10.24	2022-04-04.1	COMBINED	1
PDT000115216.3|SAMN04567733|GCA_016088435.2|Elizabethkingia anophelis||CSID_3000516068|Pathogen: clinical or host-associated	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	SRR3240400	GCA_016088435.2	Contig	473185	4222838	22	SKESA v. 2.2	Pathogen: clinical or host-associated	PRJNA315668	Bacterial Special Pathogens Branch (CDC)	SAMN04567733	"CSID_3000516068","SRS1349742"	NULL	2016-02-01	clinical	33502848	USA: WI	Homo sapiens	NULL	NULL	NULL	NULL	NULL	NULL	Elizabethkingia anophelis	NULL	NULL	1117645	CDC-SBRL	2016-03-18	CSID_3000516068	NULL	NULL	PDT000115216.3	2016-06-22	1117645	AAXWGA	AAXWGA000000000.2	NULL	NULL	NULL	0	0	0	0	6	6	NULL	"aadS=HMM,bla=HMM,blaB-17,blaCME,blaGOB-20,catB=HMM"	"aadS=HMM,bla=HMM,blaB-17,blaCME,blaGOB-20,catB=HMM"	0	NULL	0	NULL	3.10.24	2022-04-04.1	COMBINED	1
